# Marine heatwave statistics for individual detected events at Tsitsikamma
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
24, 2004, 2, 27, 2004, 2, 28, 2004, 3, 6, 9, 5.09, 4.826, 43.44, 0.2683, 0.6113, 0.0005705, 0.7752, 0.6474, 5.827, 0.2619, 22.49, 22.24, 200.2, 0.2642, 1.18, 1.155
25, 2004, 4, 11, 2004, 4, 15, 2004, 4, 17, 7, 3.773, 3.274, 22.92, 0.2749, 0.1499, 0.0002851, 0.9086, 0.3449, 2.414, 0.3275, 19.55, 19.05, 133.3, 0.2742, 1.317, 1.121
26, 2004, 8, 30, 2004, 9, 2, 2004, 9, 5, 7, 1.961, 1.743, 12.2, 0.1584, 0.1427, 9.539e-05, 0.5402, 0.3219, 2.253, 0.1913, 17.97, 17.75, 124.3, 0.1562, 1.38, 1.23
27, 2004, 11, 7, 2004, 11, 20, 2004, 12, 9, 33, 4.347, 3.284, 108.4, 0.3713, 0.1719, 0.0004157, 2.185, 1.042, 34.37, 0.3614, 21.89, 20.84, 687.6, 0.5974, 2.011, 1.469
28, 2004, 12, 13, 2004, 12, 13, 2004, 12, 19, 7, 3.91, 3.514, 24.6, 0.2531, 2.091, 0.0002431, 1.436, 0.9868, 6.908, 0.2705, 22.08, 21.75, 152.2, 0.2355, 1.58, 1.391
29, 2005, 10, 19, 2005, 10, 20, 2005, 10, 24, 6, 2.483, 2.287, 13.72, 0.1986, 0.2368, 0.0001201, 0.5559, 0.3756, 2.254, 0.1825, 18.57, 18.43, 110.6, 0.1383, 1.288, 1.196
30, 2005, 12, 2, 2005, 12, 6, 2005, 12, 11, 10, 3.171, 2.778, 27.78, 0.2681, 0.1903, 0.0001286, 0.7632, 0.3584, 3.584, 0.2762, 21.14, 20.76, 207.6, 0.2961, 1.317, 1.149
31, 2006, 2, 27, 2006, 2, 27, 2006, 3, 4, 6, 4.776, 4.515, 27.09, 0.2075, 0.475, 0.0004521, 0.4321, 0.2986, 1.792, 0.1303, 22.19, 21.93, 131.6, 0.199, 1.099, 1.07
32, 2006, 3, 18, 2006, 3, 19, 2006, 3, 29, 12, 4.216, 3.953, 47.44, 0.1987, 0.4022, 0.0001043, 0.5029, 0.3369, 4.042, 0.2223, 21.1, 20.6, 247.1, 0.212, 1.135, 1.094
33, 2006, 12, 24, 2006, 12, 26, 2006, 12, 28, 5, 3.256, 3.031, 15.16, 0.1659, 0.2598, 9.741e-05, 0.582, 0.3566, 1.783, 0.1629, 21.71, 21.48, 107.4, 0.1724, 1.218, 1.133
34, 2007, 1, 13, 2007, 1, 19, 2007, 1, 23, 11, 4.029, 3.573, 39.3, 0.2537, 0.1342, 9.094e-05, 0.7192, 0.2819, 3.101, 0.2399, 22.75, 22.28, 245.0, 0.2685, 1.217, 1.086
35, 2007, 2, 28, 2007, 3, 3, 2007, 3, 8, 9, 4.952, 4.527, 40.74, 0.3395, 0.1088, 0.0002234, 0.8191, 0.4297, 3.867, 0.24, 22.38, 21.94, 197.5, 0.3384, 1.198, 1.104
36, 2007, 8, 20, 2007, 9, 22, 2007, 9, 25, 37, 2.38, 1.728, 63.92, 0.2932, 0.03241, 0.0001913, 0.7275, 0.2479, 9.172, 0.1768, 18.55, 17.8, 658.5, 0.3487, 1.44, 1.161
