1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,2.629999941214919090e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,2.630999941192567348e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,2.625999941304326057e+01
1.982000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,2.604999941773712635e+01
1.982000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,2.607999941706657410e+01
1.982000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,2.600999941863119602e+01
1.982000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,2.590999942086637020e+01
1.982000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,2.583999942243099213e+01
1.982000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,2.595999941974878311e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,2.593999942019581795e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.100000000000000000e+01,2.595999941974878311e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.200000000000000000e+01,2.723999939113855362e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.300000000000000000e+01,2.700999939627945423e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.400000000000000000e+01,2.669999940320849419e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,2.655999940633773804e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.600000000000000000e+01,2.655999940633773804e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.700000000000000000e+01,2.646999940834939480e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.800000000000000000e+01,2.615999941527843475e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,2.614999941550195217e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+01,2.611999941617250443e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.100000000000000000e+01,2.590999942086637020e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.200000000000000000e+01,2.582999942265450954e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.300000000000000000e+01,2.602999941818416119e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,2.642999940924346447e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,2.629999941214919090e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.600000000000000000e+01,2.621999941393733025e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.700000000000000000e+01,2.622999941371381283e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,2.604999941773712635e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.900000000000000000e+01,2.647999940812587738e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+01,2.636999941058456898e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.100000000000000000e+01,2.634999941103160381e+01
