1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.715166628329704324e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,1.653499963041394949e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,1.699999962002038956e+01
1.982000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,1.709333295126755914e+01
1.982000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,1.701166628642628709e+01
1.982000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,1.740666627759734908e+01
1.982000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,1.765666627200941363e+01
1.982000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,1.729999961331486702e+01
1.982000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,1.654666629681984702e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,1.655499962996691465e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.100000000000000000e+01,1.705666628542045871e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.200000000000000000e+01,1.707833295160283527e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.300000000000000000e+01,1.739999961107969284e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.400000000000000000e+01,1.759499960672110319e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,1.795666626530389109e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.600000000000000000e+01,1.766499960515648127e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.700000000000000000e+01,1.725499961432069540e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.800000000000000000e+01,1.720333294880886754e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,1.687833295607318362e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+01,1.809166626228640595e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.100000000000000000e+01,1.854999958537518978e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.200000000000000000e+01,1.852833291919280967e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.300000000000000000e+01,1.816999959386885166e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,1.827166625826309243e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,1.838833292232205352e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.600000000000000000e+01,1.826166625848660985e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.700000000000000000e+01,1.813999959453940392e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,1.810333292869229993e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.900000000000000000e+01,1.766999960504472256e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+01,1.760833293975641212e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.100000000000000000e+01,1.770499960426241159e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.747999960929155350e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.725499961432069540e+01
1.982000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,1.725833294757952174e+01
1.982000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,1.668166629380236188e+01
1.982000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,1.579333298032482524e+01
1.982000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00,1.555833298557748456e+01
1.982000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,1.559833298468341489e+01
1.982000000000000000e+03,2.000000000000000000e+00,8.000000000000000000e+00,1.589999964460730553e+01
1.982000000000000000e+03,2.000000000000000000e+00,9.000000000000000000e+00,1.852666625256339827e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+01,1.799833293103923282e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.100000000000000000e+01,1.636499963421374559e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.200000000000000000e+01,1.639499963354319334e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.300000000000000000e+01,1.618499963823705912e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.400000000000000000e+01,1.656166629648457089e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.500000000000000000e+01,1.757833294042696437e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.600000000000000000e+01,1.793333293249209603e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.700000000000000000e+01,1.794833293215681991e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.800000000000000000e+01,1.742333294389148435e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.900000000000000000e+01,1.674833295897891006e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+01,1.675166629223773995e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.100000000000000000e+01,1.689499962236732244e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.200000000000000000e+01,1.632666630173723021e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.300000000000000000e+01,1.614333297250171384e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.400000000000000000e+01,1.613499963935464621e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.500000000000000000e+01,1.607499964069575071e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.600000000000000000e+01,1.733666627916197100e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.700000000000000000e+01,1.662999962829053402e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.800000000000000000e+01,1.561833298423638006e+01
1.982000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.569833298244824071e+01
1.982000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.552333298635979553e+01
1.982000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00,1.540333298904200454e+01
1.982000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00,1.511166632889459471e+01
1.982000000000000000e+03,3.000000000000000000e+00,5.000000000000000000e+00,1.488666633392373662e+01
1.982000000000000000e+03,3.000000000000000000e+00,6.000000000000000000e+00,1.496166633224735598e+01
