1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,2.022999954782426357e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,2.087249953346326947e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,2.114499952737241983e+01
1.982000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,2.101499953027814627e+01
1.982000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,2.091624953248538077e+01
1.982000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,2.108999952860176563e+01
1.982000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,2.118499952647835016e+01
1.982000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,2.128624952421523631e+01
1.982000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,2.148124951985664666e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,2.201999950781464577e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.100000000000000000e+01,2.185249951155856252e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.200000000000000000e+01,2.203249950753524899e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.300000000000000000e+01,2.204624950722791255e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.400000000000000000e+01,2.179999951273202896e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.500000000000000000e+01,2.179999951273202896e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.600000000000000000e+01,2.209499950613826513e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.700000000000000000e+01,2.213249950530007482e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.800000000000000000e+01,2.249499949719756842e+01
1.982000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,2.226374950236640871e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+01,2.192874950985424221e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.100000000000000000e+01,2.148874951968900859e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.200000000000000000e+01,2.130624952376820147e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.300000000000000000e+01,2.085624953382648528e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.400000000000000000e+01,2.067624953784979880e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+01,2.184874951164238155e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.600000000000000000e+01,2.182999951206147671e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.700000000000000000e+01,2.163624951639212668e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,2.144624952063895762e+01
1.982000000000000000e+03,1.000000000000000000e+00,2.900000000000000000e+01,2.117499952670186758e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+01,2.033624954544939101e+01
1.982000000000000000e+03,1.000000000000000000e+00,3.100000000000000000e+01,2.038624954433180392e+01
1.982000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.054249954083934426e+01
1.982000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,2.106999952904880047e+01
1.982000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,2.105749952932819724e+01
1.982000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00,2.095874953153543174e+01
1.982000000000000000e+03,2.000000000000000000e+00,5.000000000000000000e+00,2.095249953167513013e+01
1.982000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00,2.087999953329563141e+01
1.982000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,2.082499953452497721e+01
1.982000000000000000e+03,2.000000000000000000e+00,8.000000000000000000e+00,2.088124953326769173e+01
1.982000000000000000e+03,2.000000000000000000e+00,9.000000000000000000e+00,2.100374953052960336e+01
