# Marine heatwave statistics for individual detected events at Humewood
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
70, 2007, 9, 17, 2007, 9, 20, 2007, 9, 21, 5, 1.934, 1.494, 7.472, 0.3122, 0.2636, 9.064e-05, 0.8525, 0.422, 2.11, 0.3067, 19.73, 19.28, 96.4, 0.3191, 1.788, 1.392
71, 2011, 9, 12, 2011, 9, 14, 2011, 9, 16, 5, 1.97, 1.566, 7.83, 0.3239, 0.4901, 7.592e-05, 0.9423, 0.5354, 2.677, 0.3246, 19.7, 19.3, 96.48, 0.3273, 1.917, 1.52
72, 2011, 11, 6, 2011, 11, 10, 2011, 11, 18, 13, 2.53, 1.912, 24.85, 0.3727, 0.2944, 0.0001083, 1.102, 0.4624, 6.012, 0.4009, 21.13, 20.59, 267.7, 0.2901, 1.772, 1.325
73, 2012, 1, 7, 2012, 1, 12, 2012, 1, 17, 11, 3.401, 2.066, 22.73, 0.5951, 0.376, 0.0001847, 2.102, 0.7707, 8.478, 0.5923, 24.31, 22.97, 252.7, 0.6138, 2.618, 1.594
74, 2012, 6, 16, 2012, 6, 19, 2012, 6, 20, 5, 1.815, 1.678, 8.392, 0.1155, 0.178, 3.964e-05, 0.5114, 0.3673, 1.836, 0.125, 20.29, 20.19, 100.9, 0.07563, 1.392, 1.281
75, 2012, 7, 16, 2012, 7, 18, 2012, 7, 20, 5, 2.105, 1.683, 8.414, 0.3745, 0.486, 9.017e-05, 0.9493, 0.529, 2.645, 0.3737, 19.91, 19.49, 97.44, 0.374, 1.821, 1.458
76, 2012, 8, 26, 2012, 8, 28, 2012, 8, 30, 5, 2.168, 1.611, 8.054, 0.3878, 0.5809, 0.0001071, 1.124, 0.5682, 2.841, 0.3879, 19.7, 19.14, 95.72, 0.3886, 2.078, 1.545
77, 2012, 10, 4, 2012, 10, 6, 2012, 10, 8, 5, 1.962, 1.716, 8.578, 0.2717, 0.4797, 6.288e-05, 0.8044, 0.5569, 2.784, 0.2702, 19.87, 19.62, 98.12, 0.2746, 1.695, 1.48
78, 2013, 9, 7, 2013, 9, 13, 2013, 9, 20, 14, 1.982, 1.428, 20.0, 0.3035, 0.1548, 8.318e-05, 0.9591, 0.3911, 5.475, 0.3105, 19.7, 19.15, 268.1, 0.3085, 1.938, 1.379
79, 2013, 9, 29, 2013, 10, 1, 2013, 10, 5, 7, 1.545, 1.339, 9.373, 0.1094, 0.2518, 2.38e-05, 0.3951, 0.1889, 1.322, 0.1087, 19.43, 19.23, 134.6, 0.1113, 1.344, 1.164
80, 2014, 1, 20, 2014, 1, 22, 2014, 1, 25, 6, 1.988, 1.826, 10.96, 0.1525, 0.1906, 5.46e-05, 0.6552, 0.4878, 2.927, 0.1576, 23.13, 22.97, 137.8, 0.1492, 1.492, 1.365
