# Marine heatwave statistics for individual detected events at Tsitsikamma_East
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
24, 1993, 2, 27, 1993, 3, 8, 1993, 3, 13, 15, 2.482, 2.046, 30.69, 0.27, 0.09068, 0.0002972, 1.135, 0.6891, 10.34, 0.2413, 22.95, 22.56, 338.5, 0.3695, 1.843, 1.504
25, 1993, 5, 16, 1993, 5, 18, 1993, 5, 20, 5, 1.791, 1.687, 8.436, 0.1117, 0.1876, 0.0001054, 0.4128, 0.3109, 1.554, 0.1188, 20.58, 20.48, 102.4, 0.1246, 1.3, 1.226
26, 1993, 5, 31, 1993, 6, 2, 1993, 6, 21, 22, 1.907, 1.479, 32.54, 0.242, 0.3124, 0.0001652, 0.587, 0.2258, 4.967, 0.2224, 20.36, 19.73, 434.1, 0.3454, 1.445, 1.179
27, 1993, 7, 4, 1993, 7, 6, 1993, 7, 8, 5, 1.516, 1.353, 6.765, 0.1076, 0.1547, 0.0001633, 0.3333, 0.1702, 0.8511, 0.1061, 19.19, 19.03, 95.14, 0.1032, 1.282, 1.144
28, 1993, 8, 15, 1993, 8, 19, 1993, 8, 21, 7, 1.389, 1.29, 9.033, 0.08486, 0.1136, 9.816e-05, 0.3406, 0.2368, 1.657, 0.09091, 18.57, 18.48, 129.4, 0.07888, 1.325, 1.225
29, 1993, 10, 26, 1993, 11, 4, 1993, 11, 6, 12, 1.335, 1.222, 14.66, 0.06133, 0.03197, 6.435e-05, 0.1914, 0.09822, 1.179, 0.06441, 19.39, 19.17, 230.0, 0.1326, 1.167, 1.088
30, 1995, 11, 9, 1995, 11, 15, 1995, 11, 18, 10, 2.004, 1.57, 15.7, 0.284, 0.1436, 0.0001498, 0.7477, 0.3243, 3.243, 0.2715, 20.53, 20.03, 200.3, 0.3707, 1.595, 1.258
31, 1997, 8, 24, 1997, 8, 28, 1997, 8, 28, 5, 1.483, 1.366, 6.83, 0.1343, 0.1119, 0.0001791, 0.4243, 0.3124, 1.562, 0.1312, 18.68, 18.55, 92.75, 0.1389, 1.401, 1.296
32, 1998, 7, 11, 1998, 7, 18, 1998, 7, 28, 18, 2.147, 1.721, 30.98, 0.2787, 0.1201, 0.0001227, 0.9298, 0.5139, 9.251, 0.276, 19.67, 19.22, 346.0, 0.3063, 1.764, 1.425
33, 1998, 9, 30, 1998, 10, 3, 1998, 10, 4, 5, 1.736, 1.493, 7.465, 0.1448, 0.1598, 9.223e-05, 0.5739, 0.3335, 1.667, 0.1417, 19.35, 19.1, 95.52, 0.1481, 1.494, 1.287
34, 1998, 10, 19, 1998, 10, 22, 1998, 10, 23, 5, 2.332, 1.861, 9.307, 0.4049, 0.3133, 0.0001625, 1.185, 0.7088, 3.544, 0.4085, 20.05, 19.57, 97.83, 0.417, 2.033, 1.616
35, 1999, 5, 31, 1999, 6, 2, 1999, 6, 5, 6, 2.957, 2.275, 13.65, 0.5764, 0.711, 0.000259, 1.637, 0.9587, 5.752, 0.5807, 21.41, 20.72, 124.3, 0.5729, 2.24, 1.73
36, 2000, 2, 7, 2000, 2, 7, 2000, 2, 11, 5, 1.732, 1.582, 7.911, 0.08313, 0.5712, 6.219e-05, 0.4132, 0.2508, 1.254, 0.09117, 22.8, 22.64, 113.2, 0.09249, 1.313, 1.189
