# Marine heatwave statistics for individual detected events at Hermanus
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
44, 2005, 5, 23, 2005, 5, 23, 2005, 5, 27, 5, 1.148, 1.053, 5.266, 0.06054, 0.194, 3.594e-05, 0.1883, 0.1008, 0.5041, 0.05818, 18.04, 17.89, 89.45, 0.08752, 1.196, 1.106
45, 2005, 10, 22, 2005, 10, 26, 2005, 10, 31, 10, 1.382, 1.084, 10.84, 0.1576, 0.1342, 5.369e-05, 0.5185, 0.2145, 2.145, 0.1581, 18.22, 17.95, 179.5, 0.2011, 1.6, 1.247
46, 2005, 11, 22, 2005, 12, 3, 2005, 12, 16, 25, 1.647, 1.376, 34.4, 0.1868, 0.08886, 5.501e-05, 0.5071, 0.2469, 6.173, 0.183, 20.17, 19.95, 498.7, 0.3905, 1.445, 1.219
47, 2006, 12, 12, 2006, 12, 27, 2006, 12, 31, 20, 2.177, 1.533, 30.65, 0.3786, 0.07699, 0.0001685, 1.108, 0.4143, 8.286, 0.3977, 21.78, 20.9, 417.9, 0.5371, 2.036, 1.378
48, 2007, 1, 23, 2007, 1, 25, 2007, 1, 27, 5, 1.68, 1.398, 6.988, 0.2012, 0.2255, 9.106e-05, 0.6252, 0.3433, 1.716, 0.2056, 22.04, 21.76, 108.8, 0.1963, 1.593, 1.327
49, 2007, 6, 15, 2007, 6, 17, 2007, 6, 27, 13, 1.592, 1.199, 15.59, 0.2116, 0.2432, 7.219e-05, 0.6753, 0.2804, 3.645, 0.2127, 17.83, 17.33, 225.3, 0.2804, 1.737, 1.305
50, 2007, 7, 8, 2007, 7, 15, 2007, 7, 27, 20, 2.565, 1.732, 34.64, 0.4788, 0.227, 0.0001895, 1.692, 0.872, 17.44, 0.4805, 18.25, 17.4, 348.1, 0.4786, 2.939, 2.017
51, 2007, 8, 15, 2007, 8, 25, 2007, 8, 28, 14, 1.527, 1.291, 18.07, 0.1494, 0.06167, 5.578e-05, 0.6066, 0.3831, 5.363, 0.1432, 17.18, 16.93, 237.0, 0.156, 1.659, 1.421
52, 2007, 9, 1, 2007, 9, 26, 2007, 10, 2, 32, 1.788, 1.238, 39.62, 0.2238, 0.03583, 9.773e-05, 0.9667, 0.3809, 12.19, 0.2424, 17.83, 17.13, 548.1, 0.3101, 2.176, 1.452
53, 2008, 5, 22, 2008, 5, 26, 2008, 5, 31, 10, 1.46, 1.192, 11.92, 0.1413, 0.1063, 5.813e-05, 0.5108, 0.2409, 2.409, 0.1427, 18.27, 17.99, 179.9, 0.1738, 1.538, 1.254
54, 2009, 7, 17, 2009, 7, 28, 2009, 7, 28, 12, 1.207, 1.02, 12.24, 0.1029, 0.02648, 1.897e-05, 0.3797, 0.1868, 2.241, 0.1049, 16.8, 16.65, 199.8, 0.09747, 1.459, 1.224
55, 2010, 2, 28, 2010, 3, 6, 2010, 3, 9, 10, 2.245, 1.842, 18.42, 0.2475, 0.1666, 0.0001024, 0.6665, 0.2883, 2.883, 0.2256, 22.05, 21.69, 216.9, 0.2086, 1.422, 1.184
56, 2010, 4, 11, 2010, 4, 14, 2010, 4, 21, 11, 1.971, 1.571, 17.28, 0.2053, 0.1923, 6.1e-05, 0.7083, 0.3179, 3.497, 0.2012, 20.15, 19.65, 216.2, 0.3095, 1.561, 1.253
57, 2011, 7, 14, 2011, 7, 17, 2011, 7, 22, 9, 1.432, 1.27, 11.43, 0.162, 0.1801, 5.21e-05, 0.5754, 0.4192, 3.773, 0.1626, 17.1, 16.93, 152.4, 0.1651, 1.672, 1.493
58, 2011, 11, 13, 2011, 11, 15, 2011, 11, 20, 8, 1.741, 1.406, 11.25, 0.241, 0.343, 6.82e-05, 0.7418, 0.3999, 3.199, 0.2481, 19.46, 19.19, 153.5, 0.1978, 1.743, 1.399
59, 2012, 1, 14, 2012, 1, 20, 2012, 1, 22, 9, 2.35, 1.569, 14.12, 0.4729, 0.2098, 0.0001117, 1.334, 0.5626, 5.063, 0.4666, 22.63, 21.8, 196.2, 0.5065, 2.313, 1.556
60, 2012, 2, 20, 2012, 3, 15, 2012, 3, 23, 33, 2.821, 1.984, 65.48, 0.3415, 0.06507, 0.0001296, 1.241, 0.4673, 15.42, 0.2866, 22.37, 21.75, 717.9, 0.2741, 1.786, 1.303
61, 2013, 3, 2, 2013, 3, 2, 2013, 3, 6, 5, 1.683, 1.639, 8.195, 0.03844, 0.1985, 2.357e-05, 0.1566, 0.08548, 0.4274, 0.04877, 21.6, 21.5, 107.5, 0.06474, 1.103, 1.055
62, 2013, 3, 18, 2013, 3, 19, 2013, 3, 23, 6, 1.917, 1.777, 10.66, 0.136, 0.3576, 5.087e-05, 0.3586, 0.2319, 1.391, 0.1344, 21.32, 21.12, 126.7, 0.1585, 1.23, 1.15
63, 2013, 5, 25, 2013, 5, 31, 2013, 6, 1, 8, 1.312, 1.147, 9.177, 0.09415, 0.06691, 5.29e-05, 0.3632, 0.1989, 1.591, 0.09494, 17.99, 17.89, 143.1, 0.05818, 1.383, 1.21
64, 2013, 11, 9, 2013, 11, 10, 2013, 11, 18, 10, 1.484, 1.266, 12.66, 0.1201, 0.2832, 3.441e-05, 0.5003, 0.2706, 2.706, 0.1267, 18.98, 18.92, 189.2, 0.0891, 1.509, 1.273
65, 2014, 1, 16, 2014, 1, 20, 2014, 1, 30, 15, 1.747, 1.488, 22.32, 0.1727, 0.1522, 5.821e-05, 0.7307, 0.4461, 6.691, 0.1795, 22.02, 21.81, 327.1, 0.1897, 1.719, 1.43
66, 2014, 3, 26, 2014, 3, 27, 2014, 3, 31, 6, 1.985, 1.699, 10.19, 0.1911, 0.2246, 5.83e-05, 0.5189, 0.2531, 1.519, 0.1702, 21.06, 20.7, 124.2, 0.2627, 1.354, 1.173
67, 2014, 4, 7, 2014, 4, 12, 2014, 4, 14, 8, 2.486, 1.902, 15.22, 0.395, 0.2164, 0.0001124, 1.22, 0.6257, 5.006, 0.4023, 20.77, 20.26, 162.1, 0.3602, 1.963, 1.492
68, 2014, 4, 30, 2014, 4, 30, 2014, 5, 4, 5, 1.648, 1.494, 7.468, 0.1365, 0.8586, 5.391e-05, 0.5686, 0.4413, 2.206, 0.1235, 19.17, 18.95, 94.76, 0.1707, 1.527, 1.418
69, 2014, 6, 10, 2014, 6, 14, 2014, 7, 16, 37, 2.04, 1.442, 53.34, 0.2567, 0.2911, 8.621e-05, 1.12, 0.5296, 19.59, 0.2593, 18.36, 17.44, 645.1, 0.3258, 2.216, 1.582
70, 2014, 10, 3, 2014, 10, 4, 2014, 10, 7, 5, 1.065, 0.9851, 4.925, 0.05729, 0.2212, 1.775e-05, 0.251, 0.1695, 0.8473, 0.05631, 17.26, 17.2, 86.01, 0.07425, 1.308, 1.208
