# Marine coldspell statistics for individual detected events at Knysna
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
1, 1982, 3, 4, 1982, 3, 11, 1982, 3, 13, 10, -2.431, -1.734, -17.34, 0.305, 0.1631, 0.01511, -1.052, -0.3473, -3.473, 0.3108, 17.98, 18.75, 187.5, 0.3584, -1.763, -1.251
2, 1982, 3, 20, 1982, 3, 28, 1982, 3, 30, 11, -2.448, -2.118, -23.3, 0.265, 0.1021, 0.01553, -1.072, -0.7544, -8.299, 0.2688, 17.33, 17.78, 195.6, 0.2526, -1.779, -1.554
3, 1982, 4, 3, 1982, 4, 18, 1982, 5, 7, 35, -4.323, -2.974, -104.1, 0.6489, 0.1546, 0.02894, -3.022, -1.658, -58.04, 0.6342, 14.65, 16.05, 561.7, 0.59, -3.323, -2.256
4, 1982, 6, 3, 1982, 7, 6, 1982, 7, 9, 37, -3.007, -2.225, -82.33, 0.503, 0.0453, 0.01132, -1.708, -0.8861, -32.79, 0.4879, 14.63, 15.71, 581.4, 0.4546, -2.314, -1.658
5, 1982, 7, 14, 1982, 7, 18, 1982, 7, 26, 13, -2.027, -1.699, -22.09, 0.2173, 0.166, 0.004648, -0.8158, -0.4846, -6.299, 0.2188, 15.47, 15.77, 205.0, 0.2076, -1.674, -1.399
6, 1982, 7, 30, 1982, 8, 1, 1982, 8, 11, 13, -2.068, -1.86, -24.18, 0.2422, 0.4291, 0.004153, -0.8672, -0.7015, -9.119, 0.2272, 15.24, 15.41, 200.3, 0.23, -1.722, -1.604
7, 1982, 9, 3, 1982, 9, 9, 1982, 9, 10, 8, -1.854, -1.351, -10.81, 0.261, 0.1478, 0.00294, -0.8152, -0.3331, -2.665, 0.2487, 15.44, 15.92, 127.4, 0.2474, -1.785, -1.324
8, 1982, 9, 20, 1982, 9, 21, 1982, 9, 25, 6, -1.794, -1.505, -9.032, 0.2448, 0.4884, 0.002882, -0.7148, -0.422, -2.532, 0.2463, 15.68, 16.0, 95.98, 0.2517, -1.662, -1.39
9, 1982, 10, 6, 1982, 10, 16, 1982, 10, 17, 12, -2.071, -1.523, -18.27, 0.2848, 0.1495, 0.003264, -0.976, -0.4274, -5.129, 0.2865, 15.6, 16.12, 193.5, 0.2774, -1.892, -1.391
10, 1982, 10, 25, 1982, 10, 30, 1982, 10, 30, 6, -2.204, -1.61, -9.661, 0.3153, 0.1644, 0.001951, -0.9941, -0.4207, -2.524, 0.304, 15.72, 16.25, 97.5, 0.2803, -1.822, -1.351
11, 1982, 11, 11, 1982, 11, 16, 1982, 11, 18, 8, -2.313, -1.909, -15.27, 0.2668, 0.1972, 0.002935, -0.8947, -0.5082, -4.065, 0.2586, 16.3, 16.64, 133.1, 0.2479, -1.631, -1.362
12, 1982, 12, 13, 1982, 12, 15, 1982, 12, 17, 5, -2.297, -1.972, -9.861, 0.2203, 0.4484, 0.002049, -0.9755, -0.6538, -3.269, 0.2231, 17.59, 17.92, 89.59, 0.1949, -1.738, -1.496
13, 1983, 5, 16, 1983, 5, 25, 1983, 6, 1, 17, -3.297, -2.184, -37.12, 0.5504, 0.1783, 0.003933, -1.891, -0.7841, -13.33, 0.5447, 15.2, 16.33, 277.7, 0.5218, -2.345, -1.559
14, 1983, 6, 25, 1983, 7, 4, 1983, 7, 16, 22, -2.6, -1.86, -40.92, 0.3013, 0.1097, 0.003073, -1.292, -0.5716, -12.58, 0.2861, 15.07, 15.8, 347.7, 0.2884, -1.988, -1.442
15, 1983, 8, 1, 1983, 8, 7, 1983, 8, 29, 29, -2.352, -1.625, -47.12, 0.3568, 0.1515, 0.002092, -1.215, -0.549, -15.92, 0.329, 14.89, 15.59, 452.0, 0.3507, -2.069, -1.506
16, 1983, 9, 13, 1983, 9, 19, 1983, 9, 20, 8, -1.626, -1.422, -11.38, 0.1231, 0.08064, 0.0007362, -0.5502, -0.3513, -2.811, 0.1198, 15.82, 15.98, 127.8, 0.09969, -1.511, -1.328
17, 1984, 1, 12, 1984, 1, 15, 1984, 1, 24, 13, -2.391, -2.152, -27.98, 0.1958, 0.2586, 0.001238, -1.208, -0.9453, -12.29, 0.187, 18.61, 18.9, 245.7, 0.1866, -2.022, -1.783
18, 1984, 2, 25, 1984, 2, 27, 1984, 3, 1, 6, -2.235, -1.871, -11.23, 0.2988, 0.3937, 0.001066, -0.8195, -0.4562, -2.737, 0.2978, 18.52, 18.87, 113.2, 0.2896, -1.579, -1.322
19, 1984, 3, 7, 1984, 3, 19, 1984, 4, 2, 27, -2.683, -2.059, -55.59, 0.3189, 0.09538, 0.001673, -1.335, -0.6908, -18.65, 0.3259, 17.45, 18.02, 486.5, 0.3853, -1.991, -1.506
20, 1984, 4, 11, 1984, 4, 13, 1984, 4, 23, 13, -2.416, -2.03, -26.39, 0.294, 0.4194, 0.001487, -1.079, -0.7181, -9.335, 0.2888, 16.71, 16.99, 220.8, 0.2833, -1.808, -1.547
21, 1984, 5, 2, 1984, 5, 13, 1984, 5, 18, 17, -2.113, -1.744, -29.64, 0.1671, 0.06128, 0.001148, -0.7417, -0.4043, -6.874, 0.1579, 16.6, 17.0, 289.0, 0.1889, -1.541, -1.302
22, 1984, 7, 2, 1984, 7, 7, 1984, 7, 8, 7, -1.917, -1.584, -11.09, 0.1676, 0.1246, 0.000604, -0.625, -0.2832, -1.982, 0.1732, 15.71, 16.07, 112.5, 0.1849, -1.484, -1.218
23, 1984, 7, 31, 1984, 8, 8, 1984, 8, 13, 14, -2.5, -1.857, -26.0, 0.323, 0.1483, 0.001417, -1.373, -0.7126, -9.976, 0.3478, 14.74, 15.39, 215.5, 0.3463, -2.218, -1.63
