# Marine coldspell statistics for individual detected events at Humewood
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
24, 1984, 8, 5, 1984, 8, 13, 1984, 8, 14, 10, -2.102, -1.608, -16.08, 0.2141, 0.1291, 0.0009141, -1.063, -0.5685, -5.685, 0.215, 15.48, 16.02, 160.2, 0.2425, -2.024, -1.547
25, 1984, 10, 3, 1984, 10, 19, 1984, 10, 24, 22, -3.499, -2.4, -52.8, 0.575, 0.1594, 0.002259, -2.238, -1.226, -26.98, 0.6152, 14.5, 15.56, 342.3, 0.5928, -2.776, -2.074
26, 1984, 11, 8, 1984, 11, 8, 1984, 11, 27, 20, -3.544, -2.47, -49.39, 0.4212, 2.822, 0.001774, -1.953, -0.85, -17.0, 0.4296, 14.97, 16.43, 328.6, 0.5882, -2.227, -1.526
27, 1985, 12, 11, 1985, 12, 14, 1985, 12, 15, 5, -2.163, -1.882, -9.41, 0.2057, 0.1696, 0.0006297, -0.62, -0.3298, -1.649, 0.2111, 17.67, 17.92, 89.58, 0.1912, -1.402, -1.213
28, 1988, 3, 1, 1988, 3, 2, 1988, 3, 17, 17, -3.195, -2.515, -42.75, 0.4303, 0.8078, 0.000441, -1.522, -0.7812, -13.28, 0.4368, 17.81, 18.34, 311.7, 0.4703, -1.91, -1.452
29, 1989, 2, 26, 1989, 3, 1, 1989, 3, 2, 5, -2.047, -1.888, -9.439, 0.1351, 0.2383, 0.0001926, -0.3879, -0.2449, -1.224, 0.1234, 18.98, 19.17, 95.87, 0.1639, -1.234, -1.149
30, 1995, 7, 15, 1995, 7, 19, 1995, 7, 19, 5, -1.684, -1.525, -7.625, 0.1261, 0.09779, 7.602e-05, -0.5363, -0.3587, -1.793, 0.1353, 16.12, 16.28, 81.41, 0.1281, -1.467, -1.308
31, 1996, 9, 30, 1996, 10, 4, 1996, 10, 5, 6, -1.65, -1.304, -7.824, 0.1834, 0.2508, 0.0001065, -0.6013, -0.2659, -1.595, 0.1764, 16.25, 16.59, 99.53, 0.1782, -1.574, -1.255
32, 2003, 9, 8, 2003, 9, 20, 2003, 9, 24, 17, -1.666, -1.336, -22.71, 0.1856, 0.06192, 6.681e-05, -0.6934, -0.3507, -5.961, 0.1987, 16.13, 16.42, 279.1, 0.1365, -1.713, -1.359
33, 2004, 7, 4, 2004, 7, 5, 2004, 7, 11, 8, -1.416, -1.302, -10.41, 0.05736, 0.2259, 2.84e-05, -0.2033, -0.09006, -0.7205, 0.05504, 16.54, 16.6, 132.8, 0.06869, -1.168, -1.074
34, 2007, 4, 11, 2007, 4, 14, 2007, 4, 18, 8, -3.15, -2.746, -21.97, 0.2873, 0.284, 0.0001413, -1.122, -0.7215, -5.772, 0.2828, 16.98, 17.37, 139.0, 0.2881, -1.553, -1.356
35, 2007, 4, 24, 2007, 4, 28, 2007, 4, 30, 7, -3.563, -2.676, -18.73, 0.3998, 0.2899, 0.0001793, -1.802, -0.885, -6.195, 0.398, 16.28, 17.19, 120.3, 0.3958, -2.023, -1.495
36, 2008, 2, 24, 2008, 2, 25, 2008, 2, 28, 5, -3.224, -2.607, -13.03, 0.3425, 0.9341, 0.0001432, -1.613, -0.9878, -4.939, 0.3513, 17.91, 18.51, 92.53, 0.3228, -2.002, -1.611
37, 2008, 4, 2, 2008, 4, 3, 2008, 4, 8, 7, -3.065, -2.562, -17.94, 0.2407, 0.7593, 9.375e-05, -1.132, -0.6186, -4.33, 0.2466, 17.3, 17.76, 124.3, 0.2301, -1.586, -1.319
38, 2008, 5, 31, 2008, 6, 27, 2008, 7, 7, 38, -3.709, -2.497, -94.88, 0.4358, 0.06925, 0.0002269, -2.468, -1.166, -44.32, 0.4764, 14.49, 16.0, 608.0, 0.6247, -2.988, -1.894
39, 2008, 11, 29, 2008, 12, 1, 2008, 12, 3, 5, -2.655, -2.285, -11.42, 0.3356, 0.3436, 0.0001487, -1.043, -0.6736, -3.368, 0.3349, 16.74, 17.11, 85.55, 0.3613, -1.647, -1.418
40, 2008, 12, 23, 2009, 1, 2, 2009, 1, 9, 18, -2.607, -2.022, -36.4, 0.3661, 0.108, 0.0001332, -1.333, -0.7113, -12.8, 0.3587, 18.0, 18.52, 333.3, 0.4631, -2.047, -1.543
41, 2009, 2, 11, 2009, 2, 13, 2009, 2, 19, 9, -4.359, -3.284, -29.55, 0.7649, 0.9916, 0.0003366, -2.881, -1.783, -16.04, 0.7795, 16.93, 17.99, 161.9, 0.7527, -2.948, -2.193
42, 2009, 4, 29, 2009, 5, 1, 2009, 5, 3, 5, -2.306, -2.1, -10.5, 0.1894, 0.2609, 5.665e-05, -0.5912, -0.3845, -1.922, 0.1968, 17.48, 17.69, 88.43, 0.2003, -1.345, -1.225
43, 2009, 5, 16, 2009, 5, 17, 2009, 6, 1, 17, -3.387, -2.324, -39.5, 0.5105, 1.223, 0.0001905, -1.818, -0.7797, -13.25, 0.5062, 16.09, 16.97, 288.4, 0.4921, -2.158, -1.504
44, 2009, 8, 24, 2009, 8, 27, 2009, 8, 28, 5, -1.654, -1.377, -6.885, 0.156, 0.1487, 4.92e-05, -0.602, -0.3251, -1.625, 0.1559, 15.87, 16.14, 80.71, 0.153, -1.572, -1.309
45, 2009, 9, 1, 2009, 9, 4, 2009, 9, 5, 5, -1.637, -1.414, -7.069, 0.1269, 0.1287, 5.846e-05, -0.6002, -0.3747, -1.873, 0.1273, 15.97, 16.18, 80.91, 0.1251, -1.579, -1.361
46, 2009, 10, 27, 2009, 10, 28, 2009, 11, 7, 12, -4.221, -2.949, -35.39, 0.6158, 1.364, 0.0002534, -2.763, -1.427, -17.13, 0.6453, 13.92, 15.33, 183.9, 0.6888, -2.894, -1.947
47, 2009, 11, 18, 2009, 11, 26, 2009, 11, 27, 10, -2.904, -2.254, -22.54, 0.2861, 0.1229, 0.0001181, -1.297, -0.6347, -6.347, 0.2907, 16.32, 16.84, 168.4, 0.2591, -1.807, -1.393
48, 2009, 12, 12, 2009, 12, 17, 2009, 12, 18, 7, -2.861, -2.417, -16.92, 0.3128, 0.2402, 0.000106, -1.349, -0.8846, -6.193, 0.3292, 17.09, 17.46, 122.2, 0.2548, -1.893, -1.58
49, 2010, 1, 13, 2010, 1, 31, 2010, 2, 2, 21, -2.42, -1.911, -40.13, 0.3375, 0.04845, 9.398e-05, -0.9762, -0.5379, -11.3, 0.3463, 18.84, 19.23, 403.8, 0.3685, -1.676, -1.395
50, 2010, 3, 13, 2010, 3, 13, 2010, 3, 18, 6, -2.204, -1.96, -11.76, 0.1192, 0.8491, 3.972e-05, -0.4373, -0.2049, -1.229, 0.1152, 18.56, 18.75, 112.5, 0.1082, -1.248, -1.117
51, 2010, 5, 28, 2010, 5, 30, 2010, 6, 1, 5, -2.433, -2.184, -10.92, 0.1979, 0.3757, 0.0001044, -0.8975, -0.6517, -3.259, 0.1953, 16.69, 16.94, 84.7, 0.2, -1.584, -1.425
52, 2010, 7, 12, 2010, 7, 25, 2010, 7, 29, 18, -1.654, -1.321, -23.78, 0.194, 0.03426, 5.451e-05, -0.5612, -0.1861, -3.349, 0.209, 16.13, 16.48, 296.6, 0.1986, -1.513, -1.167
53, 2010, 8, 15, 2010, 8, 17, 2010, 8, 25, 11, -1.769, -1.452, -15.97, 0.2635, 0.334, 6.784e-05, -0.7307, -0.4081, -4.489, 0.2686, 15.77, 16.07, 176.8, 0.2569, -1.704, -1.392
54, 2010, 9, 17, 2010, 9, 27, 2010, 9, 30, 14, -1.83, -1.474, -20.64, 0.2251, 0.07823, 7.657e-05, -0.8313, -0.4886, -6.84, 0.2297, 16.03, 16.35, 228.9, 0.23, -1.832, -1.497
55, 2010, 10, 16, 2010, 10, 18, 2010, 10, 22, 7, -2.028, -1.629, -11.4, 0.2518, 0.3953, 5.172e-05, -0.7894, -0.368, -2.576, 0.2278, 15.96, 16.37, 114.6, 0.2397, -1.638, -1.289
56, 2010, 12, 27, 2010, 12, 30, 2011, 1, 13, 18, -4.799, -3.011, -54.2, 1.0, 1.035, 0.000329, -3.485, -1.729, -31.13, 1.006, 15.7, 17.67, 318.0, 1.064, -3.651, -2.354
57, 2011, 1, 25, 2011, 1, 26, 2011, 1, 30, 6, -3.498, -2.601, -15.61, 0.5925, 1.09, 0.0002112, -2.091, -1.181, -7.088, 0.6028, 17.7, 18.62, 111.7, 0.6085, -2.486, -1.835
58, 2011, 2, 5, 2011, 2, 23, 2011, 3, 6, 30, -4.762, -2.967, -89.02, 0.8555, 0.1749, 0.0002838, -3.168, -1.409, -42.28, 0.8889, 16.41, 18.21, 546.4, 0.8179, -2.989, -1.921
59, 2011, 8, 16, 2011, 9, 3, 2011, 9, 5, 21, -2.035, -1.433, -30.1, 0.275, 0.04386, 9.231e-05, -0.9957, -0.3889, -8.167, 0.2766, 15.56, 16.11, 338.3, 0.2751, -1.958, -1.373
60, 2011, 12, 6, 2011, 12, 11, 2011, 12, 15, 10, -3.137, -2.5, -25.0, 0.4593, 0.2659, 0.000156, -1.567, -0.929, -9.29, 0.4564, 16.59, 17.21, 172.1, 0.4769, -1.998, -1.591
61, 2012, 2, 5, 2012, 2, 6, 2012, 2, 14, 10, -3.123, -2.307, -23.07, 0.536, 1.388, 0.0002239, -1.68, -0.8505, -8.505, 0.5429, 18.18, 18.99, 189.9, 0.5328, -2.164, -1.586
62, 2012, 4, 22, 2012, 4, 27, 2012, 4, 30, 9, -3.062, -2.603, -23.43, 0.3114, 0.1842, 0.0001293, -1.277, -0.7848, -7.063, 0.2873, 16.8, 17.28, 155.5, 0.2892, -1.716, -1.431
63, 2012, 5, 25, 2012, 5, 26, 2012, 5, 29, 5, -2.347, -2.052, -10.26, 0.1533, 0.4148, 5.892e-05, -0.813, -0.5169, -2.585, 0.1543, 16.89, 17.16, 85.78, 0.1334, -1.53, -1.337
64, 2012, 11, 1, 2012, 11, 5, 2012, 11, 6, 6, -2.12, -1.944, -11.66, 0.1124, 0.1616, 4.384e-05, -0.5497, -0.3922, -2.353, 0.102, 16.27, 16.39, 98.35, 0.1002, -1.35, -1.252
65, 2013, 3, 27, 2013, 4, 1, 2013, 4, 13, 18, -3.38, -2.628, -47.31, 0.4065, 0.2896, 0.0001325, -1.443, -0.6742, -12.14, 0.4036, 17.02, 17.7, 318.6, 0.432, -1.745, -1.345
66, 2013, 12, 7, 2013, 12, 10, 2013, 12, 14, 8, -2.113, -1.799, -14.39, 0.1478, 0.1716, 5.446e-05, -0.5342, -0.2265, -1.812, 0.1481, 17.58, 17.91, 143.3, 0.1657, -1.338, -1.144
67, 2014, 2, 2, 2014, 2, 7, 2014, 2, 8, 7, -2.224, -1.815, -12.71, 0.2734, 0.2355, 7.211e-05, -0.7818, -0.3706, -2.594, 0.2753, 19.08, 19.48, 136.4, 0.2658, -1.542, -1.257
68, 2014, 11, 5, 2014, 11, 12, 2014, 11, 17, 13, -4.016, -3.094, -40.22, 0.6832, 0.3207, 0.0001864, -2.394, -1.483, -19.28, 0.6763, 14.67, 15.55, 202.1, 0.6677, -2.476, -1.92
69, 2014, 11, 26, 2014, 12, 8, 2014, 12, 14, 19, -3.546, -2.773, -52.69, 0.3957, 0.1772, 0.0001151, -1.955, -1.181, -22.43, 0.3952, 16.08, 16.75, 318.3, 0.4095, -2.229, -1.742
