# Marine coldspell statistics for individual detected events at Tsitsikamma_West
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
44, 2001, 5, 6, 2001, 5, 10, 2001, 5, 10, 5, -1.625, -1.506, -7.529, 0.07361, 0.0738, 0.0001387, -0.3922, -0.2673, -1.336, 0.07687, 17.07, 17.21, 86.05, 0.0857, -1.318, -1.216
45, 2003, 7, 7, 2003, 7, 11, 2003, 7, 14, 8, -1.585, -1.471, -11.77, 0.08376, 0.08031, 4.441e-05, -0.3924, -0.2753, -2.203, 0.08152, 15.88, 16.0, 128.0, 0.08142, -1.329, -1.23
46, 2003, 9, 20, 2003, 9, 21, 2003, 9, 26, 7, -1.651, -1.439, -10.07, 0.1514, 0.2811, 7.657e-05, -0.6878, -0.4609, -3.226, 0.1664, 15.72, 15.96, 111.7, 0.1803, -1.714, -1.474
47, 2007, 4, 7, 2007, 4, 8, 2007, 4, 15, 9, -2.538, -2.079, -18.71, 0.3505, 1.427, 0.0001384, -1.087, -0.6364, -5.728, 0.3484, 16.69, 17.04, 153.3, 0.3521, -1.749, -1.441
48, 2008, 4, 2, 2008, 4, 6, 2008, 4, 9, 8, -2.849, -2.43, -19.44, 0.4058, 0.3143, 0.0002063, -1.388, -0.9717, -7.774, 0.4009, 16.46, 16.9, 135.2, 0.3878, -1.95, -1.665
49, 2008, 6, 3, 2008, 6, 7, 2008, 6, 8, 6, -1.736, -1.418, -8.507, 0.1938, 0.1393, 5.28e-05, -0.5351, -0.2203, -1.322, 0.1929, 16.4, 16.76, 100.5, 0.2147, -1.445, -1.184
50, 2008, 6, 15, 2008, 6, 20, 2008, 7, 12, 28, -2.654, -1.99, -55.73, 0.4298, 0.2752, 0.0001529, -1.417, -0.7662, -21.45, 0.4269, 15.21, 15.69, 439.3, 0.4468, -2.145, -1.625
51, 2008, 11, 13, 2008, 11, 15, 2008, 11, 19, 7, -2.098, -1.87, -13.09, 0.2261, 0.3773, 8.89e-05, -0.7238, -0.5008, -3.506, 0.2218, 16.37, 16.64, 116.5, 0.306, -1.527, -1.365
52, 2009, 1, 2, 2009, 1, 2, 2009, 1, 8, 7, -1.713, -1.544, -10.81, 0.1037, 0.6719, 5.62e-05, -0.5275, -0.3582, -2.508, 0.1021, 18.79, 19.05, 133.4, 0.1603, -1.445, -1.302
53, 2009, 5, 29, 2009, 6, 1, 2009, 6, 6, 9, -2.087, -1.769, -15.92, 0.2381, 0.286, 6.566e-05, -0.8722, -0.558, -5.022, 0.2473, 16.19, 16.49, 148.4, 0.2724, -1.718, -1.463
54, 2009, 10, 26, 2009, 10, 28, 2009, 11, 6, 12, -3.466, -2.631, -31.57, 0.4659, 0.7806, 0.0001793, -2.267, -1.4, -16.8, 0.4766, 14.3, 15.24, 182.9, 0.5107, -2.89, -2.142
55, 2009, 11, 17, 2009, 11, 19, 2009, 12, 7, 21, -3.667, -2.324, -48.8, 0.6301, 0.8988, 0.000192, -2.303, -0.9569, -20.09, 0.6368, 14.97, 16.66, 349.9, 0.7174, -2.688, -1.703
56, 2009, 12, 12, 2009, 12, 18, 2009, 12, 23, 12, -2.631, -1.827, -21.93, 0.4131, 0.2724, 0.0001481, -1.371, -0.566, -6.792, 0.414, 17.29, 18.07, 216.9, 0.4304, -2.088, -1.449
57, 2010, 8, 8, 2010, 8, 13, 2010, 8, 30, 23, -1.962, -1.431, -32.91, 0.3408, 0.1765, 0.000103, -1.011, -0.4899, -11.27, 0.3371, 15.1, 15.63, 359.5, 0.343, -2.063, -1.52
58, 2010, 10, 7, 2010, 10, 13, 2010, 10, 16, 10, -1.789, -1.438, -14.38, 0.2181, 0.1095, 7.331e-05, -0.6876, -0.3416, -3.416, 0.2182, 15.75, 16.1, 161.0, 0.217, -1.624, -1.312
59, 2010, 12, 20, 2011, 2, 10, 2011, 2, 13, 56, -4.807, -2.355, -131.9, 0.8975, 0.06591, 0.0003163, -3.372, -1.089, -60.97, 0.8548, 16.22, 18.41, 1.031e+03, 0.8188, -3.351, -1.845
60, 2011, 2, 18, 2011, 2, 23, 2011, 2, 24, 7, -2.149, -1.87, -13.09, 0.2047, 0.08446, 4.011e-05, -0.6495, -0.3633, -2.543, 0.2106, 18.62, 18.95, 132.6, 0.2344, -1.433, -1.242
61, 2011, 8, 16, 2011, 8, 19, 2011, 8, 23, 8, -1.509, -1.15, -9.2, 0.2024, 0.1661, 5.201e-05, -0.5739, -0.2147, -1.718, 0.2008, 15.54, 15.9, 127.2, 0.202, -1.614, -1.229
62, 2012, 2, 8, 2012, 2, 11, 2012, 2, 12, 5, -2.161, -1.909, -9.546, 0.1861, 0.1869, 4.534e-05, -0.7157, -0.4732, -2.366, 0.1769, 18.85, 19.11, 95.56, 0.1967, -1.495, -1.329
63, 2012, 10, 26, 2012, 11, 3, 2012, 11, 10, 16, -4.713, -2.294, -36.7, 0.8684, 0.4109, 0.0002854, -3.463, -1.037, -16.6, 0.8634, 13.24, 15.65, 250.5, 0.8546, -3.771, -1.825
64, 2012, 12, 2, 2012, 12, 2, 2012, 12, 6, 5, -1.787, -1.601, -8.006, 0.1464, 0.4206, 5.368e-05, -0.4246, -0.2585, -1.293, 0.1349, 17.41, 17.69, 88.44, 0.2002, -1.312, -1.192
65, 2013, 6, 3, 2013, 6, 5, 2013, 6, 7, 5, -1.822, -1.683, -8.416, 0.1587, 0.1583, 7.392e-05, -0.6293, -0.4871, -2.435, 0.1616, 16.36, 16.5, 82.51, 0.1337, -1.528, -1.408
66, 2013, 7, 17, 2013, 7, 25, 2013, 7, 28, 12, -1.853, -1.545, -18.54, 0.215, 0.08634, 5.892e-05, -0.7888, -0.4486, -5.383, 0.2169, 15.42, 15.76, 189.2, 0.2189, -1.741, -1.411
67, 2014, 3, 6, 2014, 3, 7, 2014, 3, 11, 6, -2.017, -1.722, -10.33, 0.1669, 0.4352, 5.152e-05, -0.5502, -0.262, -1.572, 0.163, 18.42, 18.67, 112.0, 0.1595, -1.375, -1.179
68, 2014, 10, 27, 2014, 11, 14, 2014, 11, 17, 22, -4.033, -2.434, -53.55, 0.7071, 0.1315, 0.0002209, -2.659, -1.139, -25.05, 0.673, 14.39, 15.67, 344.8, 0.6184, -2.936, -1.869
69, 2014, 11, 26, 2014, 12, 8, 2014, 12, 9, 14, -2.404, -1.75, -24.5, 0.3246, 0.08511, 9.629e-05, -1.1, -0.3976, -5.567, 0.3409, 17.06, 17.47, 244.6, 0.3018, -1.843, -1.298
