# Marine coldspell statistics for individual detected events at Port_Nolloth
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
34, 1990, 10, 16, 1990, 10, 24, 1990, 10, 26, 11, -1.266, -1.124, -12.36, 0.1, 0.05259, 9.537e-05, -0.2592, -0.1423, -1.565, 0.08414, 14.06, 14.11, 155.2, 0.07438, -1.258, -1.144
35, 1991, 1, 16, 1991, 1, 20, 1991, 1, 29, 14, -2.08, -1.586, -22.21, 0.2223, 0.2, 0.000313, -0.7794, -0.2752, -3.853, 0.2205, 15.76, 16.28, 227.9, 0.2224, -1.599, -1.21
36, 1991, 9, 20, 1991, 9, 22, 1991, 9, 26, 7, -1.621, -1.312, -9.181, 0.2438, 0.2839, 0.0002472, -0.7595, -0.4499, -3.149, 0.2441, 12.83, 13.16, 92.13, 0.2589, -1.882, -1.522
37, 1992, 8, 25, 1992, 8, 28, 1992, 9, 1, 8, -1.608, -1.323, -10.59, 0.2539, 0.1868, 0.000281, -0.7392, -0.4545, -3.636, 0.2522, 12.38, 12.67, 101.3, 0.2778, -1.851, -1.523
38, 1993, 12, 10, 1993, 12, 14, 1993, 12, 14, 5, -1.879, -1.719, -8.594, 0.136, 0.1345, 0.000103, -0.4924, -0.3305, -1.653, 0.1362, 15.39, 15.47, 77.33, 0.07612, -1.355, -1.238
39, 1994, 1, 17, 1994, 1, 24, 1994, 1, 28, 12, -2.119, -1.728, -20.74, 0.2568, 0.1347, 0.0001718, -0.7995, -0.4164, -4.997, 0.2535, 15.75, 16.14, 193.6, 0.2564, -1.606, -1.317
40, 1994, 5, 27, 1994, 6, 1, 1994, 6, 13, 18, -1.854, -1.342, -24.15, 0.2203, 0.1709, 0.0002008, -0.9625, -0.4487, -8.077, 0.2196, 12.82, 13.25, 238.5, 0.2268, -2.08, -1.502
41, 1995, 5, 5, 1995, 5, 6, 1995, 5, 15, 11, -1.341, -1.18, -12.98, 0.1069, 0.1894, 0.0001143, -0.4447, -0.309, -3.4, 0.09098, 13.98, 14.04, 154.4, 0.04914, -1.496, -1.353
42, 1996, 11, 14, 1996, 11, 18, 1996, 11, 18, 5, -1.56, -1.498, -7.489, 0.05298, 0.08715, 4.076e-05, -0.342, -0.3022, -1.511, 0.03627, 14.64, 14.63, 73.16, 0.01488, -1.281, -1.252
43, 1997, 3, 11, 1997, 3, 13, 1997, 3, 16, 6, -2.187, -1.925, -11.55, 0.2594, 0.494, 0.0001309, -0.8047, -0.5435, -3.261, 0.2573, 15.1, 15.35, 92.08, 0.286, -1.582, -1.393
44, 1998, 8, 6, 1998, 8, 8, 1998, 8, 10, 5, -1.173, -0.9899, -4.949, 0.1399, 0.1472, 5.012e-05, -0.3678, -0.1842, -0.9211, 0.137, 12.65, 12.83, 64.17, 0.1386, -1.457, -1.228
45, 1998, 8, 20, 1998, 8, 25, 1998, 8, 25, 6, -1.083, -0.9882, -5.929, 0.0809, 0.03951, 0.0001655, -0.2109, -0.1146, -0.6877, 0.08117, 12.86, 12.93, 77.6, 0.06505, -1.242, -1.131
