# Marine coldspell statistics for individual detected events at Hermanus
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
45, 1996, 6, 29, 1996, 7, 17, 1996, 7, 25, 27, -1.575, -1.343, -36.27, 0.1464, 0.02639, 0.0001448, -0.6148, -0.3283, -8.863, 0.1524, 14.09, 14.4, 388.7, 0.1738, -1.64, -1.329
46, 1996, 8, 17, 1996, 8, 20, 1996, 8, 21, 5, -0.9647, -0.9341, -4.671, 0.01784, 0.07984, 8.371e-06, -0.05531, -0.02991, -0.1495, 0.01812, 14.66, 14.69, 73.43, 0.01794, -1.061, -1.033
47, 1996, 9, 7, 1996, 9, 7, 1996, 9, 18, 12, -1.307, -1.111, -13.33, 0.08358, 0.498, 8.714e-05, -0.4077, -0.2358, -2.83, 0.0769, 14.45, 14.7, 176.4, 0.1093, -1.453, -1.269
48, 1996, 9, 26, 1996, 10, 1, 1996, 10, 3, 8, -1.053, -0.9426, -7.541, 0.08034, 0.02899, 6.986e-05, -0.2409, -0.1312, -1.05, 0.07902, 15.08, 15.16, 121.3, 0.07416, -1.297, -1.162
49, 1996, 11, 12, 1996, 11, 29, 1996, 12, 6, 25, -2.387, -1.646, -41.14, 0.3125, 0.07459, 0.0002566, -1.248, -0.5372, -13.43, 0.2914, 15.95, 16.47, 411.8, 0.2513, -2.096, -1.481
50, 1997, 6, 22, 1997, 6, 29, 1997, 7, 5, 14, -2.464, -1.757, -24.59, 0.3376, 0.1824, 0.0002337, -1.352, -0.6534, -9.148, 0.3324, 13.48, 14.2, 198.8, 0.3576, -2.216, -1.591
51, 1997, 7, 10, 1997, 7, 14, 1997, 7, 17, 8, -1.585, -1.369, -10.95, 0.2154, 0.08654, 0.0001067, -0.5895, -0.367, -2.936, 0.2017, 14.11, 14.33, 114.7, 0.2045, -1.592, -1.364
52, 1997, 11, 30, 1997, 12, 2, 1997, 12, 5, 6, -1.226, -1.195, -7.17, 0.02902, 0.03582, 2.539e-05, -0.09045, -0.06048, -0.3629, 0.02846, 17.25, 17.3, 103.8, 0.09219, -1.08, -1.053
53, 1999, 5, 20, 1999, 5, 21, 1999, 5, 24, 5, -1.64, -1.314, -6.572, 0.2308, 0.3881, 0.0001066, -0.6289, -0.3128, -1.564, 0.2253, 15.31, 15.61, 78.03, 0.2169, -1.622, -1.311
54, 2000, 1, 16, 2000, 1, 23, 2000, 1, 24, 9, -2.237, -1.605, -14.44, 0.3512, 0.1716, 0.0001508, -1.239, -0.6203, -5.583, 0.3444, 18.09, 18.67, 168.0, 0.3117, -2.24, -1.628
55, 2000, 5, 1, 2000, 5, 18, 2000, 5, 30, 30, -2.333, -1.513, -45.38, 0.3102, 0.06342, 0.0002042, -1.294, -0.4329, -12.99, 0.3337, 14.7, 15.58, 467.4, 0.3907, -2.246, -1.414
56, 2001, 4, 13, 2001, 4, 15, 2001, 4, 18, 6, -2.552, -2.048, -12.29, 0.3377, 0.5171, 0.000173, -1.105, -0.6039, -3.623, 0.3366, 15.57, 16.05, 96.32, 0.337, -1.764, -1.418
57, 2006, 5, 28, 2006, 5, 28, 2006, 6, 5, 9, -1.211, -1.138, -10.24, 0.04096, 0.5455, 2.172e-05, -0.2463, -0.1793, -1.614, 0.03913, 15.54, 15.51, 139.6, 0.06429, -1.255, -1.187
58, 2007, 4, 7, 2007, 4, 10, 2007, 4, 11, 5, -2.561, -2.061, -10.31, 0.319, 0.4396, 0.0001198, -1.08, -0.5728, -2.864, 0.3208, 15.83, 16.38, 81.9, 0.3367, -1.729, -1.385
59, 2008, 1, 14, 2008, 1, 15, 2008, 1, 27, 14, -2.216, -1.357, -18.99, 0.3403, 0.9883, 0.0001319, -1.23, -0.3626, -5.077, 0.3433, 17.95, 18.92, 264.9, 0.3738, -2.248, -1.366
60, 2008, 3, 22, 2008, 4, 2, 2008, 4, 9, 19, -2.919, -2.136, -40.59, 0.3088, 0.1095, 0.0001411, -1.367, -0.5464, -10.38, 0.304, 15.88, 16.74, 318.1, 0.3465, -1.881, -1.345
61, 2008, 9, 29, 2008, 10, 2, 2008, 10, 3, 5, -1.045, -0.908, -4.54, 0.06889, 0.08643, 2.375e-05, -0.2311, -0.09571, -0.4786, 0.068, 15.11, 15.23, 76.14, 0.06355, -1.284, -1.118
62, 2009, 2, 13, 2009, 2, 16, 2009, 2, 17, 5, -2.054, -1.625, -8.125, 0.2855, 0.3177, 7.686e-05, -0.7549, -0.3439, -1.72, 0.2759, 18.25, 18.69, 93.47, 0.295, -1.581, -1.267
63, 2009, 12, 1, 2009, 12, 5, 2009, 12, 9, 9, -2.517, -1.769, -15.92, 0.501, 0.3491, 0.0001572, -1.385, -0.633, -5.697, 0.5035, 16.1, 16.85, 151.6, 0.5295, -2.223, -1.558
64, 2010, 12, 22, 2010, 12, 23, 2011, 1, 6, 16, -2.704, -1.567, -25.08, 0.4338, 0.845, 0.0001609, -1.615, -0.5099, -8.158, 0.4205, 16.74, 18.11, 289.8, 0.5632, -2.483, -1.477
65, 2011, 1, 31, 2011, 2, 4, 2011, 2, 5, 6, -1.987, -1.673, -10.04, 0.2361, 0.1666, 8.19e-05, -0.8841, -0.5817, -3.49, 0.2411, 18.44, 18.75, 112.5, 0.2353, -1.802, -1.534
66, 2011, 2, 17, 2011, 2, 20, 2011, 2, 22, 6, -2.439, -2.178, -13.07, 0.1891, 0.4631, 8.259e-05, -1.066, -0.8165, -4.899, 0.1861, 17.79, 18.06, 108.3, 0.1964, -1.777, -1.6
67, 2011, 4, 21, 2011, 4, 26, 2011, 4, 28, 8, -1.847, -1.609, -12.87, 0.1292, 0.09878, 3.724e-05, -0.5232, -0.263, -2.104, 0.142, 15.8, 16.1, 128.8, 0.1714, -1.395, -1.197
68, 2011, 8, 29, 2011, 8, 30, 2011, 9, 8, 11, -1.17, -1.062, -11.68, 0.08356, 0.1624, 2.081e-05, -0.2391, -0.1456, -1.602, 0.07626, 14.52, 14.66, 161.3, 0.1008, -1.257, -1.158
69, 2012, 8, 31, 2012, 9, 3, 2012, 9, 5, 6, -1.242, -1.151, -6.908, 0.09147, 0.1203, 2.351e-05, -0.3248, -0.2324, -1.394, 0.09194, 14.48, 14.57, 87.42, 0.09169, -1.354, -1.253
