# Marine coldspell statistics for individual detected events at Fish_Hoek
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
1, 1982, 3, 10, 1982, 3, 13, 1982, 3, 23, 14, -4.934, -3.296, -46.14, 0.9606, 0.8613, 0.04045, -3.134, -1.507, -21.09, 0.9525, 14.39, 15.91, 222.8, 0.8688, -2.74, -1.84
2, 1982, 4, 28, 1982, 5, 3, 1982, 5, 6, 9, -2.075, -1.717, -15.46, 0.1948, 0.1716, 0.006149, -0.7528, -0.3789, -3.41, 0.2045, 15.31, 15.69, 141.2, 0.2078, -1.569, -1.285
3, 1982, 6, 8, 1982, 6, 20, 1982, 6, 25, 18, -1.932, -1.485, -26.74, 0.3264, 0.06281, 0.004275, -0.7099, -0.2968, -5.343, 0.3161, 14.25, 14.79, 266.2, 0.3863, -1.581, -1.248
4, 1982, 7, 3, 1982, 7, 4, 1982, 7, 24, 22, -3.05, -1.773, -39.0, 0.4882, 0.7608, 0.008937, -1.776, -0.5191, -11.42, 0.4837, 12.83, 13.97, 307.3, 0.4585, -2.393, -1.413
5, 1982, 8, 6, 1982, 8, 10, 1982, 8, 11, 6, -1.87, -1.38, -8.277, 0.3254, 0.174, 0.00413, -0.839, -0.3301, -1.981, 0.3332, 13.68, 14.17, 85.01, 0.3254, -1.814, -1.317
6, 1982, 9, 1, 1982, 9, 5, 1982, 9, 10, 10, -1.605, -1.309, -13.09, 0.1992, 0.1478, 0.00296, -0.72, -0.4278, -4.278, 0.1969, 14.08, 14.38, 143.8, 0.2017, -1.813, -1.485
7, 1982, 9, 15, 1982, 9, 19, 1982, 9, 23, 9, -2.75, -1.932, -17.39, 0.6124, 0.3534, 0.007638, -1.884, -1.063, -9.565, 0.6192, 13.05, 13.87, 124.8, 0.6359, -3.176, -2.229
8, 1982, 9, 27, 1982, 11, 17, 1982, 11, 30, 65, -4.065, -1.834, -119.2, 0.6452, 0.05554, 0.009867, -2.876, -0.7604, -49.43, 0.6016, 13.41, 14.96, 972.2, 0.63, -3.42, -1.695
9, 1982, 12, 11, 1982, 12, 12, 1982, 12, 16, 6, -2.189, -1.82, -10.92, 0.2391, 0.6789, 0.003175, -0.9278, -0.5611, -3.367, 0.2403, 16.39, 16.83, 101.0, 0.2299, -1.736, -1.446
10, 1982, 12, 31, 1983, 1, 4, 1983, 1, 6, 7, -1.746, -1.481, -10.37, 0.1803, 0.1449, 0.002879, -0.5825, -0.3111, -2.178, 0.1891, 17.76, 17.99, 125.9, 0.1539, -1.501, -1.267
