# Marine coldspell statistics for individual detected events at Nahoon_Beach
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
24, 1986, 10, 3, 1986, 10, 7, 1986, 10, 12, 10, -2.881, -2.036, -20.36, 0.5185, 0.3536, 0.0008987, -1.6, -0.7485, -7.485, 0.515, 18.03, 18.89, 188.9, 0.514, -2.25, -1.581
25, 1986, 11, 16, 1986, 11, 20, 1986, 11, 21, 6, -1.899, -1.567, -9.405, 0.1828, 0.2198, 0.0003282, -0.5589, -0.2289, -1.373, 0.182, 20.44, 20.72, 124.3, 0.1671, -1.417, -1.171
26, 1987, 10, 18, 1987, 10, 21, 1987, 10, 24, 7, -2.453, -1.943, -13.6, 0.3912, 0.3679, 0.0006078, -1.127, -0.6127, -4.289, 0.3941, 18.79, 19.3, 135.1, 0.3966, -1.85, -1.461
27, 1987, 12, 26, 1987, 12, 29, 1987, 12, 30, 5, -2.046, -1.754, -8.772, 0.2373, 0.2164, 0.0003321, -0.7196, -0.428, -2.14, 0.2375, 21.6, 21.85, 109.3, 0.2119, -1.543, -1.323
28, 1988, 7, 5, 1988, 7, 10, 1988, 7, 14, 10, -1.936, -1.529, -15.29, 0.3116, 0.1532, 0.0003156, -0.8418, -0.4366, -4.366, 0.3164, 19.37, 19.79, 197.9, 0.3692, -1.769, -1.401
29, 1989, 1, 30, 1989, 2, 4, 1989, 2, 5, 7, -1.963, -1.886, -13.2, 0.04965, 0.06164, 0.0002323, -0.2844, -0.2131, -1.492, 0.04396, 22.76, 22.81, 159.7, 0.0399, -1.169, -1.127
30, 1990, 4, 7, 1990, 4, 8, 1990, 4, 12, 6, -2.013, -1.846, -11.08, 0.1333, 0.2587, 0.0002532, -0.428, -0.2469, -1.481, 0.1449, 22.49, 22.62, 135.7, 0.1141, -1.27, -1.155
31, 1991, 1, 26, 1991, 1, 27, 1991, 1, 31, 6, -2.61, -2.137, -12.82, 0.3203, 0.6589, 0.0003115, -0.9808, -0.4936, -2.962, 0.3248, 21.99, 22.49, 134.9, 0.3327, -1.602, -1.301
32, 1992, 6, 1, 1992, 6, 2, 1992, 6, 5, 5, -1.837, -1.632, -8.158, 0.1769, 0.3151, 0.0001864, -0.6145, -0.4174, -2.087, 0.1671, 20.79, 20.95, 104.7, 0.1276, -1.503, -1.343
33, 1993, 9, 21, 1993, 9, 30, 1993, 10, 4, 14, -2.384, -1.881, -26.34, 0.3221, 0.1298, 0.0002433, -1.143, -0.639, -8.946, 0.3217, 18.43, 18.91, 264.7, 0.3149, -1.92, -1.514
34, 1994, 6, 26, 1994, 7, 5, 1994, 7, 9, 14, -1.389, -1.248, -17.48, 0.08083, 0.02241, 6.555e-05, -0.2869, -0.1524, -2.133, 0.08007, 20.06, 20.28, 283.9, 0.142, -1.26, -1.139
35, 1994, 7, 16, 1994, 7, 23, 1994, 7, 26, 11, -1.673, -1.463, -16.09, 0.1499, 0.09065, 0.0001543, -0.6109, -0.4011, -4.412, 0.1503, 19.35, 19.6, 215.6, 0.1754, -1.575, -1.378
36, 1994, 8, 25, 1994, 9, 6, 1994, 9, 19, 26, -2.638, -1.846, -47.99, 0.487, 0.1121, 0.0004027, -1.415, -0.6343, -16.49, 0.4999, 18.06, 18.85, 490.2, 0.4843, -2.158, -1.528
37, 1994, 12, 4, 1994, 12, 7, 1994, 12, 9, 6, -2.033, -1.801, -10.81, 0.1177, 0.1605, 0.0001441, -0.6485, -0.4165, -2.499, 0.1167, 20.82, 21.04, 126.2, 0.1377, -1.468, -1.301
38, 1995, 9, 3, 1995, 9, 5, 1995, 9, 8, 6, -2.365, -2.008, -12.05, 0.3551, 0.5344, 0.0002231, -1.134, -0.7842, -4.705, 0.3539, 18.33, 18.69, 112.1, 0.3551, -1.922, -1.641
39, 1995, 11, 23, 1995, 11, 25, 1995, 12, 5, 13, -2.951, -2.082, -27.06, 0.6072, 0.5593, 0.0003213, -1.612, -0.7181, -9.335, 0.6226, 19.55, 20.53, 266.9, 0.6921, -2.204, -1.532
40, 1996, 3, 30, 1996, 4, 5, 1996, 4, 9, 11, -2.935, -2.408, -26.49, 0.3176, 0.2245, 0.0002192, -1.395, -0.873, -9.602, 0.3083, 21.64, 22.19, 244.1, 0.3528, -1.905, -1.568
41, 1997, 3, 31, 1997, 4, 7, 1997, 4, 8, 9, -2.837, -2.235, -20.11, 0.3903, 0.1614, 0.0001405, -1.269, -0.7014, -6.313, 0.3636, 21.69, 22.36, 201.3, 0.4443, -1.809, -1.454
42, 1997, 4, 18, 1997, 4, 21, 1997, 4, 28, 11, -2.926, -2.224, -24.46, 0.5997, 0.301, 0.0002777, -1.431, -0.7551, -8.307, 0.5622, 21.22, 21.87, 240.6, 0.5359, -1.957, -1.505
43, 1997, 5, 28, 1997, 5, 30, 1997, 6, 2, 6, -2.222, -1.78, -10.68, 0.3654, 0.367, 0.0002278, -0.9845, -0.5471, -3.283, 0.3617, 20.54, 20.96, 125.8, 0.352, -1.795, -1.443
44, 1997, 6, 22, 1997, 6, 22, 1997, 6, 26, 5, -2.386, -1.616, -8.078, 0.4633, 1.529, 0.0002668, -1.28, -0.5205, -2.603, 0.4566, 19.45, 20.16, 100.8, 0.4258, -2.157, -1.473
45, 1997, 10, 13, 1997, 10, 16, 1997, 10, 17, 5, -1.957, -1.646, -8.229, 0.273, 0.1846, 0.000185, -0.6252, -0.3138, -1.569, 0.2738, 19.15, 19.44, 97.18, 0.2396, -1.47, -1.236
46, 1998, 6, 23, 1998, 6, 27, 1998, 6, 29, 7, -1.757, -1.521, -10.64, 0.2038, 0.1537, 6.288e-05, -0.6711, -0.43, -3.01, 0.2077, 19.93, 20.2, 141.4, 0.2594, -1.618, -1.395
47, 2000, 9, 10, 2000, 9, 15, 2000, 9, 19, 10, -1.745, -1.421, -14.21, 0.1822, 0.09873, 7.581e-05, -0.5671, -0.2373, -2.373, 0.1807, 18.97, 19.29, 192.9, 0.1811, -1.481, -1.2
48, 2000, 10, 23, 2000, 10, 28, 2000, 10, 30, 8, -1.771, -1.547, -12.38, 0.1295, 0.1051, 6.21e-05, -0.4269, -0.2048, -1.638, 0.129, 19.7, 19.87, 159.0, 0.149, -1.318, -1.152
49, 2003, 8, 5, 2003, 8, 13, 2003, 8, 19, 15, -2.907, -2.067, -31.01, 0.4712, 0.2182, 0.0002135, -1.711, -0.8961, -13.44, 0.4654, 17.84, 18.69, 280.4, 0.4733, -2.43, -1.765
50, 2003, 8, 30, 2003, 9, 2, 2003, 9, 3, 5, -2.378, -1.799, -8.995, 0.304, 0.2933, 0.0001077, -1.132, -0.5555, -2.778, 0.3027, 18.31, 18.89, 94.44, 0.3033, -1.908, -1.447
51, 2004, 4, 21, 2004, 4, 26, 2004, 4, 30, 10, -2.361, -1.934, -19.34, 0.2707, 0.1313, 0.0001251, -0.9383, -0.5028, -5.028, 0.2856, 21.66, 22.1, 221.0, 0.3009, -1.659, -1.354
52, 2006, 8, 21, 2006, 8, 23, 2006, 8, 25, 5, -1.955, -1.648, -8.238, 0.2561, 0.4547, 0.0001906, -0.7395, -0.4309, -2.154, 0.2577, 18.74, 19.05, 95.24, 0.2556, -1.608, -1.354
53, 2008, 3, 30, 2008, 4, 4, 2008, 4, 8, 10, -4.108, -2.611, -26.11, 0.8673, 0.5131, 0.0002522, -2.579, -1.082, -10.82, 0.8673, 20.49, 22.0, 220.0, 0.8771, -2.687, -1.708
54, 2008, 7, 30, 2008, 8, 3, 2008, 8, 4, 6, -1.295, -1.157, -6.943, 0.09672, 0.08234, 4.347e-05, -0.2301, -0.0988, -0.5928, 0.09618, 19.55, 19.71, 118.2, 0.1073, -1.216, -1.093
55, 2009, 1, 17, 2009, 1, 22, 2009, 1, 25, 9, -3.042, -2.264, -20.37, 0.5214, 0.3071, 0.0001529, -1.495, -0.7369, -6.632, 0.4975, 21.44, 22.19, 199.7, 0.4896, -1.966, -1.478
56, 2009, 3, 7, 2009, 3, 16, 2009, 3, 19, 13, -5.054, -3.082, -40.07, 1.146, 0.4119, 0.0003568, -3.673, -1.655, -21.51, 1.18, 19.85, 21.82, 283.7, 1.144, -3.658, -2.18
57, 2009, 9, 24, 2009, 9, 27, 2009, 10, 3, 10, -2.811, -1.954, -19.54, 0.4378, 0.4231, 0.000139, -1.569, -0.7111, -7.111, 0.4395, 17.97, 18.84, 188.4, 0.456, -2.263, -1.572
58, 2009, 10, 13, 2009, 10, 15, 2009, 10, 17, 5, -2.261, -1.896, -9.479, 0.2853, 0.4743, 0.0001341, -0.9289, -0.5638, -2.819, 0.2842, 18.82, 19.19, 95.93, 0.2897, -1.697, -1.423
59, 2009, 11, 19, 2009, 11, 21, 2009, 12, 14, 26, -3.763, -2.574, -66.91, 0.6817, 0.6849, 0.0001804, -2.423, -1.209, -31.43, 0.6882, 18.61, 20.12, 523.1, 0.7327, -2.808, -1.888
60, 2010, 4, 10, 2010, 4, 18, 2010, 4, 19, 10, -3.014, -2.794, -27.94, 0.1943, 0.1459, 0.0001244, -1.461, -1.2, -12.0, 0.1823, 21.21, 21.53, 215.3, 0.1996, -1.941, -1.752
61, 2010, 8, 16, 2010, 8, 25, 2010, 8, 27, 12, -2.651, -2.057, -24.69, 0.3463, 0.1476, 0.0001228, -1.428, -0.8401, -10.08, 0.3459, 18.04, 18.64, 223.7, 0.3532, -2.168, -1.69
62, 2010, 10, 20, 2010, 10, 21, 2010, 10, 25, 6, -2.493, -1.959, -11.75, 0.4144, 0.7755, 0.0001511, -1.167, -0.6253, -3.752, 0.4172, 18.75, 19.33, 116.0, 0.432, -1.88, -1.47
63, 2010, 12, 10, 2010, 12, 10, 2010, 12, 15, 6, -2.749, -2.229, -13.37, 0.3717, 3.223, 0.000151, -1.372, -0.8562, -5.137, 0.3683, 20.2, 20.8, 124.8, 0.4269, -1.997, -1.623
64, 2010, 12, 25, 2011, 1, 22, 2011, 1, 26, 33, -3.822, -2.583, -85.24, 0.6087, 0.08743, 0.0002496, -2.275, -1.161, -38.32, 0.5916, 20.66, 21.5, 709.4, 0.6092, -2.471, -1.816
65, 2011, 2, 16, 2011, 2, 25, 2011, 3, 4, 17, -5.926, -3.485, -59.25, 1.087, 0.4133, 0.0004171, -4.233, -1.783, -30.3, 1.099, 18.93, 21.36, 363.2, 1.082, -3.501, -2.054
66, 2011, 8, 6, 2011, 8, 9, 2011, 8, 10, 5, -1.563, -1.269, -6.343, 0.1549, 0.1789, 6.095e-05, -0.4155, -0.1369, -0.6846, 0.1475, 19.22, 19.52, 97.62, 0.1606, -1.362, -1.12
67, 2012, 10, 24, 2012, 10, 25, 2012, 10, 28, 5, -1.856, -1.775, -8.873, 0.08871, 0.3949, 3.743e-05, -0.5112, -0.4321, -2.16, 0.08683, 19.51, 19.63, 98.13, 0.07813, -1.38, -1.322
68, 2013, 5, 7, 2013, 5, 10, 2013, 5, 21, 15, -4.251, -3.319, -49.78, 0.8301, 0.7921, 0.0002615, -2.98, -2.061, -30.91, 0.8332, 19.37, 20.15, 302.3, 0.7916, -3.345, -2.64
69, 2013, 7, 15, 2013, 7, 15, 2013, 7, 19, 5, -1.394, -1.264, -6.318, 0.09294, 0.4776, 2.369e-05, -0.3257, -0.2005, -1.002, 0.09164, 19.79, 19.88, 99.39, 0.08658, -1.305, -1.188
70, 2014, 4, 24, 2014, 5, 6, 2014, 5, 10, 17, -4.994, -2.957, -50.26, 0.8775, 0.312, 0.0003218, -3.678, -1.6, -27.2, 0.8902, 18.75, 20.9, 355.3, 0.9136, -3.796, -2.187
71, 2014, 12, 8, 2014, 12, 9, 2014, 12, 12, 5, -4.286, -2.811, -14.06, 0.9706, 1.742, 0.0002637, -2.909, -1.435, -7.173, 0.97, 18.63, 20.14, 100.7, 1.001, -3.113, -2.042
