# Marine coldspell statistics for individual detected events at Sea_Point
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
1, 1979, 5, 1, 1979, 5, 21, 1979, 5, 21, 21, -2.918, -2.817, -59.15, 0.05067, 0.03218, 0.00051, -1.305, -1.075, -22.57, 0.1037, 10.0, 10.0, 210.0, 0.0, -1.809, -1.62
2, 1979, 6, 12, 1979, 6, 12, 1979, 6, 28, 17, -3.003, -2.872, -48.82, 0.2461, 1.991, 0.000584, -1.382, -1.088, -18.5, 0.2915, 10.0, 10.06, 171.0, 0.2353, -1.852, -1.617
3, 1979, 7, 22, 1979, 8, 9, 1979, 8, 12, 22, -3.813, -2.689, -59.16, 0.3912, 0.08892, 0.0007157, -1.877, -0.8326, -18.32, 0.3666, 9.0, 10.05, 221.0, 0.3665, -1.969, -1.447
4, 1979, 9, 22, 1979, 9, 22, 1979, 10, 7, 16, -2.331, -2.235, -35.76, 0.0709, 0.9944, 0.0008207, -0.1603, -0.1162, -1.859, 0.05791, 11.0, 11.0, 176.0, 0.0, -1.074, -1.055
5, 1980, 6, 17, 1980, 6, 17, 1980, 6, 25, 9, -1.963, -1.926, -17.33, 0.02602, 1.992, 3.717e-05, -0.2219, -0.102, -0.9184, 0.07187, 11.0, 11.0, 99.0, 0.0, -1.128, -1.057
6, 1981, 1, 24, 1981, 1, 24, 1981, 1, 28, 5, -3.386, -3.378, -16.89, 0.005934, 1.998, 0.0005877, -1.004, -1.004, -5.019, 1.422e-15, 10.0, 10.0, 50.0, 0.0, -1.421, -1.423
7, 1981, 5, 7, 1981, 5, 17, 1981, 5, 17, 11, -2.865, -2.817, -30.99, 0.02779, 0.0563, 0.0003704, -1.176, -1.051, -11.56, 0.06385, 10.0, 10.0, 110.0, 0.0, -1.697, -1.596
8, 1981, 6, 11, 1981, 6, 11, 1981, 6, 25, 15, -2.013, -1.952, -29.28, 0.03879, 0.9916, 5.049e-05, -0.4016, -0.1941, -2.912, 0.1299, 11.0, 11.0, 165.0, 0.0, -1.249, -1.115
9, 1982, 5, 12, 1982, 5, 27, 1982, 5, 27, 16, -3.004, -2.402, -38.44, 0.5531, 0.07703, 0.0003256, -1.405, -0.743, -11.89, 0.6178, 10.0, 10.5, 168.0, 0.5, -1.879, -1.463
10, 1983, 6, 10, 1983, 6, 10, 1983, 7, 18, 39, -3.021, -2.843, -110.9, 0.1054, 1.992, 0.0002402, -1.402, -1.075, -41.94, 0.1413, 10.0, 10.0, 390.0, 0.0, -1.866, -1.612
