# Marine coldspell statistics for individual detected events at Orient_Beach
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
17, 1990, 1, 30, 1990, 2, 3, 1990, 2, 6, 8, -3.884, -3.012, -24.1, 0.3294, 0.5499, 0.000678, -1.779, -0.9069, -7.255, 0.3316, 15.0, 15.88, 127.0, 0.3307, -1.845, -1.431
18, 1990, 3, 21, 1990, 3, 21, 1990, 3, 25, 5, -2.39, -2.38, -11.9, 0.007682, 0.9945, 0.0004505, -0.03871, -0.03194, -0.1597, 0.005531, 16.0, 16.0, 80.0, 0.0, -1.016, -1.014
19, 1990, 12, 12, 1990, 12, 15, 1990, 12, 16, 5, -3.689, -2.88, -14.4, 0.4048, 0.4378, 0.0007803, -1.735, -0.9258, -4.629, 0.4055, 15.0, 15.8, 79.0, 0.4, -1.888, -1.474
20, 1991, 1, 13, 1991, 1, 13, 1991, 1, 17, 5, -2.034, -2.025, -10.12, 0.006465, 1.996, 0.000202, -0.1274, -0.08613, -0.4306, 0.03373, 17.0, 17.0, 85.0, 0.0, -1.067, -1.045
21, 1993, 7, 5, 1993, 7, 9, 1993, 7, 10, 6, -2.037, -1.63, -9.782, 0.182, 0.1594, 0.0002165, -0.5226, -0.1059, -0.6355, 0.1863, 15.0, 15.42, 92.5, 0.1863, -1.345, -1.07
22, 1993, 11, 13, 1993, 11, 21, 1993, 11, 23, 11, -3.467, -2.681, -29.49, 0.6128, 0.1993, 0.0006842, -1.565, -0.8021, -8.823, 0.6149, 15.0, 15.73, 173.0, 0.6166, -1.823, -1.427
23, 1994, 10, 11, 1994, 10, 14, 1994, 10, 22, 12, -3.521, -2.315, -27.79, 0.6764, 0.2941, 0.0005966, -2.0, -0.789, -9.468, 0.6839, 14.0, 15.25, 183.0, 0.7217, -2.315, -1.519
24, 1995, 1, 11, 1995, 1, 12, 1995, 1, 19, 9, -3.038, -2.803, -25.22, 0.4129, 1.998, 0.0002558, -1.127, -0.8557, -7.702, 0.4093, 16.0, 16.22, 146.0, 0.4157, -1.59, -1.44
25, 1995, 3, 4, 1995, 3, 5, 1995, 3, 17, 14, -3.495, -2.59, -36.25, 0.5171, 0.9869, 0.0003251, -1.069, -0.1851, -2.592, 0.5208, 15.0, 15.86, 222.0, 0.5151, -1.441, -1.077
26, 1995, 12, 6, 1995, 12, 10, 1995, 12, 20, 15, -3.645, -3.009, -45.13, 0.4387, 0.4523, 0.0003163, -1.703, -1.073, -16.1, 0.4431, 15.0, 15.67, 235.0, 0.4714, -1.877, -1.555
27, 1997, 9, 14, 1997, 9, 20, 1997, 9, 21, 8, -2.504, -2.175, -17.4, 0.243, 0.1597, 0.0002482, -1.0, -0.6875, -5.5, 0.2421, 15.0, 15.31, 122.5, 0.2421, -1.665, -1.462
28, 1997, 10, 17, 1997, 10, 19, 1997, 10, 27, 11, -5.104, -3.157, -34.73, 1.226, 1.218, 0.000763, -3.556, -1.633, -17.96, 1.221, 12.5, 14.5, 159.5, 1.261, -3.299, -2.069
29, 1998, 1, 4, 1998, 1, 5, 1998, 1, 9, 6, -3.007, -2.27, -13.62, 0.3758, 1.01, 0.0005794, -1.127, -0.3774, -2.265, 0.3819, 16.0, 16.75, 100.5, 0.3819, -1.6, -1.2
30, 1998, 4, 22, 1998, 4, 28, 1998, 4, 28, 7, -3.953, -2.986, -20.9, 0.4479, 0.2582, 0.0001925, -2.0, -1.0, -7.0, 0.4629, 14.0, 15.0, 105.0, 0.4629, -2.024, -1.505
31, 2000, 7, 14, 2000, 7, 18, 2000, 7, 21, 8, -3.072, -2.255, -18.04, 0.5089, 0.3957, 0.0002857, -1.731, -0.902, -7.216, 0.5532, 14.0, 14.81, 118.5, 0.4961, -2.29, -1.681
32, 2003, 5, 21, 2003, 5, 23, 2003, 5, 25, 5, -3.758, -2.856, -14.28, 0.5898, 0.8931, 0.0002862, -2.0, -1.1, -5.5, 0.5831, 14.0, 14.9, 74.5, 0.5831, -2.138, -1.625
33, 2003, 6, 28, 2003, 6, 30, 2003, 7, 4, 7, -2.619, -2.18, -15.26, 0.4133, 0.4853, 0.0002878, -1.023, -0.6009, -4.206, 0.4099, 14.5, 14.93, 104.5, 0.4165, -1.641, -1.38
34, 2004, 6, 8, 2004, 6, 8, 2004, 6, 12, 5, -3.553, -2.918, -14.59, 0.5049, 2.985, 0.0002119, -2.0, -1.385, -6.923, 0.5008, 14.0, 14.6, 73.0, 0.4899, -2.288, -1.902
35, 2010, 1, 14, 2010, 1, 14, 2010, 1, 18, 5, -2.029, -2.021, -10.1, 0.006075, 2.995, 0.0002648, -0.1113, -0.06419, -0.321, 0.03537, 17.0, 17.0, 85.0, 0.0, -1.058, -1.033
36, 2010, 7, 8, 2010, 7, 12, 2010, 7, 12, 5, -3.536, -2.937, -14.68, 0.5817, 0.6092, 0.0001289, -2.048, -1.429, -7.144, 0.5895, 13.5, 14.1, 70.5, 0.5831, -2.377, -1.95
37, 2011, 1, 4, 2011, 1, 9, 2011, 1, 10, 7, -3.539, -2.809, -19.66, 0.5956, 0.2813, 0.0001518, -1.627, -0.9131, -6.392, 0.589, 15.5, 16.21, 113.5, 0.589, -1.852, -1.481
