# Marine coldspell statistics for individual detected events at Hout_Bay
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
11, 2002, 10, 26, 2002, 10, 27, 2002, 11, 2, 8, -2.853, -2.051, -16.41, 0.4115, 1.257, 0.000412, -1.343, -0.5574, -4.459, 0.4052, 7.637, 8.374, 66.99, 0.3855, -1.89, -1.372
12, 2003, 5, 11, 2003, 5, 13, 2003, 5, 21, 11, -2.36, -2.1, -23.1, 0.1259, 0.2492, 0.0001291, -0.8088, -0.4937, -5.43, 0.1615, 9.397, 9.832, 108.2, 0.2634, -1.522, -1.31
13, 2003, 6, 4, 2003, 6, 6, 2003, 6, 14, 11, -2.871, -2.382, -26.2, 0.2961, 0.4511, 0.0002505, -1.005, -0.5358, -5.894, 0.2865, 10.09, 10.67, 117.4, 0.3497, -1.539, -1.289
14, 2003, 6, 18, 2003, 7, 4, 2003, 7, 8, 21, -3.237, -2.396, -50.32, 0.4944, 0.07292, 0.0002712, -1.492, -0.6429, -13.5, 0.4972, 10.18, 10.99, 230.8, 0.4821, -1.855, -1.367
15, 2003, 7, 13, 2003, 7, 14, 2003, 7, 17, 5, -3.29, -2.474, -12.37, 0.5663, 0.7664, 0.0004196, -1.518, -0.7026, -3.513, 0.5662, 10.14, 10.95, 54.76, 0.5675, -1.857, -1.397
16, 2004, 7, 12, 2004, 7, 13, 2004, 7, 16, 5, -3.053, -2.353, -11.76, 0.4277, 0.8065, 0.0003751, -1.279, -0.5818, -2.909, 0.426, 10.37, 11.07, 55.36, 0.4291, -1.721, -1.328
17, 2004, 9, 7, 2004, 9, 8, 2004, 9, 13, 7, -3.264, -2.807, -19.65, 0.312, 0.9181, 0.0002609, -0.9567, -0.5316, -3.721, 0.303, 9.107, 9.483, 66.38, 0.297, -1.415, -1.233
18, 2006, 4, 16, 2006, 4, 18, 2006, 4, 20, 5, -1.806, -1.403, -7.017, 0.2592, 0.3999, 0.0001219, -0.847, -0.4449, -2.224, 0.254, 8.791, 9.194, 45.97, 0.2529, -1.883, -1.463
19, 2006, 7, 31, 2006, 8, 2, 2006, 8, 7, 8, -3.496, -2.709, -21.67, 0.52, 0.8987, 0.0003449, -1.734, -0.943, -7.544, 0.5255, 9.798, 10.56, 84.48, 0.5097, -1.984, -1.535
20, 2006, 9, 11, 2006, 9, 13, 2006, 9, 15, 5, -3.411, -2.932, -14.66, 0.4295, 0.6969, 0.0002108, -1.185, -0.7065, -3.532, 0.4371, 8.762, 9.241, 46.21, 0.4489, -1.532, -1.318
21, 2007, 10, 8, 2007, 10, 10, 2007, 10, 13, 6, -2.437, -2.208, -13.25, 0.1879, 0.3575, 0.0002081, -0.8533, -0.625, -3.75, 0.1829, 8.608, 8.818, 52.91, 0.1658, -1.539, -1.395
22, 2007, 11, 16, 2007, 11, 17, 2007, 11, 26, 11, -1.986, -1.609, -17.7, 0.183, 1.004, 0.0001701, -0.7324, -0.4302, -4.732, 0.1805, 8.026, 8.357, 91.92, 0.1794, -1.584, -1.366
23, 2008, 2, 4, 2008, 2, 6, 2008, 2, 9, 6, -0.7689, -0.684, -4.104, 0.06195, 0.08859, 8.721e-05, -0.2129, -0.1281, -0.7684, 0.06145, 8.975, 9.062, 54.37, 0.06489, -1.383, -1.23
24, 2008, 4, 12, 2008, 4, 17, 2008, 4, 17, 6, -1.177, -1.067, -6.404, 0.07086, 0.04686, 3.165e-05, -0.2182, -0.1497, -0.8979, 0.06592, 9.42, 9.465, 56.79, 0.06939, -1.228, -1.163
