# Marine heatwave statistics for individual detected events at Muizenberg
Event number, Start year, Start month, Start day, Peak year, Peak month, Peak day, End year, End month, End day, Duration [days], Maximum intensity [deg C], Mean intensity [deg C], Cumulative intensity [deg C x days], Intensity variability [deg C], Rate of onset [deg C / days], Rate of decline [deg C / days], Maximum intensity (rel. thresh.) [deg C], Mean intensity (rel. thresh.) [deg C], Cumulative intensity (rel. thresh.) [deg C x days], Intensity variability (rel. thresh.) [deg C], Maximum intensity (absolute) [deg C], Mean intensity (absolute) [deg C], Cumulative intensity (absolute) [deg C x days], Intensity variability (absolute) [deg C], Maximum intensity (normalized) [unitless], Mean intensity (normalized) [unitless]
24, 1993, 9, 14, 1993, 9, 14, 1993, 9, 19, 6, 1.954, 1.81, 10.86, 0.09883, 0.9433, 7.64e-05, 0.3758, 0.228, 1.368, 0.1063, 16.0, 16.0, 96.0, 0.0, 1.238, 1.144
25, 1997, 9, 23, 1997, 9, 23, 1997, 9, 30, 8, 3.429, 2.661, 21.29, 0.575, 2.44, 0.0001892, 1.811, 1.077, 8.619, 0.5579, 18.0, 17.44, 139.5, 0.4635, 2.12, 1.677
26, 1997, 10, 17, 1997, 10, 20, 1997, 10, 22, 6, 6.453, 3.23, 19.38, 1.519, 1.373, 0.0005199, 4.677, 1.46, 8.758, 1.515, 22.5, 19.25, 115.5, 1.548, 3.634, 1.822
27, 1999, 3, 26, 1999, 3, 29, 1999, 4, 15, 21, 7.393, 4.405, 92.5, 1.266, 1.562, 0.0004371, 5.274, 2.279, 47.85, 1.275, 24.5, 21.07, 442.5, 1.45, 3.49, 2.074
28, 1999, 4, 30, 1999, 5, 2, 1999, 5, 4, 5, 3.961, 3.462, 17.31, 0.3921, 0.4514, 0.0001444, 1.737, 1.237, 6.185, 0.3953, 19.0, 18.5, 92.5, 0.4472, 1.781, 1.556
29, 1999, 5, 8, 1999, 5, 21, 1999, 5, 31, 24, 3.963, 2.856, 68.54, 0.4996, 0.1276, 0.0001795, 1.931, 0.813, 19.51, 0.5108, 18.0, 16.98, 407.5, 0.6034, 1.95, 1.401
30, 1999, 6, 4, 1999, 6, 11, 1999, 6, 12, 9, 2.979, 2.405, 21.65, 0.3359, 0.111, 0.0001253, 1.204, 0.6196, 5.576, 0.3346, 16.0, 15.56, 140.0, 0.3685, 1.678, 1.347
31, 1999, 7, 4, 1999, 7, 7, 1999, 7, 15, 12, 3.534, 2.422, 29.07, 0.5067, 0.513, 0.0001789, 1.631, 0.544, 6.528, 0.5012, 16.0, 14.88, 178.5, 0.5052, 1.857, 1.289
32, 1999, 7, 28, 1999, 8, 18, 1999, 9, 9, 44, 4.087, 2.786, 122.6, 0.6334, 0.1306, 0.0002487, 2.597, 1.271, 55.94, 0.6438, 17.0, 15.78, 694.5, 0.7862, 2.744, 1.843
33, 1999, 9, 19, 1999, 9, 21, 1999, 9, 25, 7, 2.548, 2.155, 15.08, 0.3703, 0.4416, 7.957e-05, 0.9403, 0.5494, 3.846, 0.3643, 17.0, 16.67, 116.7, 0.4364, 1.585, 1.341
34, 1999, 9, 30, 1999, 10, 8, 1999, 10, 16, 17, 7.577, 4.204, 71.47, 1.453, 0.6209, 0.0005367, 5.908, 2.543, 43.23, 1.436, 23.0, 19.62, 333.5, 1.567, 4.539, 2.523
35, 1999, 10, 20, 1999, 10, 23, 1999, 11, 23, 35, 6.779, 4.468, 156.4, 1.144, 1.442, 0.00055, 4.984, 2.604, 91.14, 1.127, 23.0, 21.51, 752.8, 1.355, 3.776, 2.393
36, 1999, 12, 1, 1999, 12, 1, 2000, 3, 7, 98, 6.071, 3.166, 310.3, 0.9249, 5.453, 0.0004119, 4.237, 1.23, 120.5, 0.9478, 24.5, 22.27, 2.182e+03, 0.9953, 3.311, 1.643
37, 2000, 3, 16, 2000, 4, 21, 2000, 4, 24, 40, 5.357, 3.49, 139.6, 0.9162, 0.07418, 0.0004121, 3.258, 1.365, 54.61, 0.9257, 21.0, 20.18, 807.0, 0.9846, 2.552, 1.645
38, 2000, 5, 11, 2000, 5, 16, 2000, 5, 23, 13, 4.684, 3.395, 44.14, 0.9276, 0.4169, 0.0003123, 2.608, 1.323, 17.2, 0.8958, 19.0, 17.65, 229.5, 1.099, 2.256, 1.632
39, 2000, 7, 1, 2000, 7, 9, 2000, 7, 10, 10, 3.053, 2.362, 23.62, 0.342, 0.1603, 0.0001251, 1.163, 0.457, 4.57, 0.3464, 15.5, 14.85, 148.5, 0.3202, 1.616, 1.24
40, 2004, 11, 30, 2004, 12, 6, 2004, 12, 6, 7, 3.848, 3.267, 22.87, 0.3848, 0.2626, 0.000132, 2.002, 1.432, 10.03, 0.3821, 22.5, 21.79, 152.5, 0.4518, 2.084, 1.78
41, 2004, 12, 25, 2004, 12, 27, 2004, 12, 30, 6, 3.651, 2.643, 15.86, 0.4924, 0.6825, 0.0001673, 1.685, 0.679, 4.074, 0.4911, 23.0, 22.0, 132.0, 0.5, 1.858, 1.346
42, 2006, 10, 3, 2006, 10, 4, 2006, 10, 7, 5, 2.293, 2.139, 10.7, 0.1548, 0.4437, 3.595e-05, 0.6661, 0.5016, 2.508, 0.1501, 17.5, 17.4, 87.0, 0.2, 1.409, 1.306
43, 2006, 12, 23, 2006, 12, 25, 2006, 12, 28, 6, 2.685, 2.344, 14.07, 0.2305, 0.2792, 0.0001065, 0.7274, 0.3812, 2.287, 0.2321, 22.0, 21.67, 130.0, 0.2357, 1.372, 1.194
44, 2007, 1, 14, 2007, 1, 17, 2007, 1, 18, 5, 2.487, 2.178, 10.89, 0.2484, 0.2224, 0.0001207, 0.6694, 0.3519, 1.76, 0.2537, 22.0, 21.7, 108.5, 0.2449, 1.368, 1.193
45, 2007, 2, 25, 2007, 3, 1, 2007, 3, 1, 5, 2.519, 2.413, 12.07, 0.06455, 0.1012, 1.866e-05, 0.4145, 0.3242, 1.621, 0.0555, 21.0, 21.0, 105.0, 0.0, 1.197, 1.155
46, 2009, 7, 25, 2009, 7, 27, 2009, 7, 30, 6, 2.033, 1.943, 11.66, 0.1158, 0.16, 2.184e-05, 0.4462, 0.3597, 2.158, 0.1428, 14.5, 14.42, 86.5, 0.1273, 1.281, 1.229
